dataset,dim,random_state,method,metric1,metric2,bcmo_metric1,bcmo_metric2,metric1_difference,metric2_difference
van_havre,4,18,lambda=0.1,288.0437316894531,190.05628967285156,251.63559080245992,145.52633748336007,36.40814088699321,44.529952189491496
van_havre,4,18,lambda=0.3,295.62017822265625,159.74037170410156,251.63559080245992,145.52633748336007,43.984587420196334,14.214034220741496
van_havre,4,18,lambda=0.5,303.5602722167969,154.38009643554688,251.63559080245992,145.52633748336007,51.92468141433696,8.853758952186809
van_havre,4,18,lambda=0.7,317.8514099121094,151.1494903564453,251.63559080245992,145.52633748336007,66.21581910964946,5.623152873085246
van_havre,4,18,lambda=0.9,332.9515380859375,150.00355529785156,251.63559080245992,145.52633748336007,81.31594728347758,4.477217814491496
van_havre,4,29,ERM,262.2395507235858,1283.9809058684466,261.13228059102516,148.47050040557917,1.107270132560643,1135.5104054628673
van_havre,4,29,ERM-NN,265.1848168889787,1307.1844806271538,261.13228059102516,148.47050040557917,4.052536297953509,1158.7139802215747
van_havre,4,29,LightGBM,310.5269913043558,1088.643181954831,261.13228059102516,148.47050040557917,49.39471071333065,940.1726815492519
van_havre,4,29,M=128,313.12945556640625,159.0460662841797,261.13228059102516,148.47050040557917,51.997174975381085,10.575565878600514
van_havre,4,29,M=2048,322.6885986328125,156.76931762695312,261.13228059102516,148.47050040557917,61.556318041787335,8.298817221373952
van_havre,4,29,M=32,315.54473876953125,171.89999389648438,261.13228059102516,148.47050040557917,54.412458178506085,23.4294934909052
van_havre,4,29,M=512,322.1845703125,157.10227966308594,261.13228059102516,148.47050040557917,61.052289721474835,8.631779257506764
van_havre,4,29,M=8,313.5804138183594,219.3638458251953,261.13228059102516,148.47050040557917,52.44813322733421,70.89334541961614
van_havre,4,29,R=1,312.8349304199219,158.97120666503906,261.13228059102516,148.47050040557917,51.70264982889671,10.50070625945989
van_havre,4,29,R=16,313.12945556640625,159.0460662841797,261.13228059102516,148.47050040557917,51.997174975381085,10.575565878600514
van_havre,4,29,R=256,315.3663330078125,158.608154296875,261.13228059102516,148.47050040557917,54.234052416787335,10.137653891295827
van_havre,4,29,R=4,318.550048828125,158.48049926757812,261.13228059102516,148.47050040557917,57.417768237099835,10.009998861998952
van_havre,4,29,R=64,314.90283203125,158.81195068359375,261.13228059102516,148.47050040557917,53.770551440224835,10.341450278014577
van_havre,4,29,Spline-ETO,388.0951843261719,154.75543212890625,261.13228059102516,148.47050040557917,126.96290373514671,6.284931723327077
van_havre,4,29,Spline-QFR,386.6671447753906,159.26634216308594,261.13228059102516,148.47050040557917,125.53486418436546,10.795841757506764
van_havre,4,29,lambda=0.1,297.34649658203125,247.12628173828125,261.13228059102516,148.47050040557917,36.214215991006085,98.65578133270208
van_havre,4,29,lambda=0.3,300.4221496582031,168.35580444335938,261.13228059102516,148.47050040557917,39.28986906717796,19.8853040377802
van_havre,4,29,lambda=0.5,313.12945556640625,159.0460662841797,261.13228059102516,148.47050040557917,51.997174975381085,10.575565878600514
van_havre,4,29,lambda=0.7,336.5215759277344,156.57203674316406,261.13228059102516,148.47050040557917,75.38929533670921,8.10153633758489
van_havre,4,29,lambda=0.9,360.80615234375,155.49095153808594,261.13228059102516,148.47050040557917,99.67387175272484,7.020451132506764
van_havre,4,32,ERM,253.79134210561125,1198.6359308876472,253.3485810602789,153.00314934956037,0.44276104533236094,1045.6327815380869
van_havre,4,32,ERM-NN,262.05436881317286,1161.2331720329005,253.3485810602789,153.00314934956037,8.705787752893968,1008.2300226833402
van_havre,4,32,LightGBM,272.75306461547837,963.3362679332268,253.3485810602789,153.00314934956037,19.404483555199477,810.3331185836664
van_havre,4,32,M=128,278.1894836425781,166.82810974121094,253.3485810602789,153.00314934956037,24.840902582299236,13.824960391650563
van_havre,4,32,M=2048,277.9132995605469,167.59344482421875,253.3485810602789,153.00314934956037,24.564718500267986,14.590295474658376
van_havre,4,32,M=32,277.35955810546875,180.5554351806641,253.3485810602789,153.00314934956037,24.01097704518986,27.552285831103717
van_havre,4,32,M=512,278.14202880859375,166.58734130859375,253.3485810602789,153.00314934956037,24.79344774831486,13.584191959033376
van_havre,4,32,M=8,277.3045959472656,231.31703186035156,253.3485810602789,153.00314934956037,23.956014886986736,78.31388251079119
van_havre,4,32,R=1,278.1440734863281,168.62158203125,253.3485810602789,153.00314934956037,24.795492426049236,15.618432681689626
van_havre,4,32,R=16,278.1894836425781,166.82810974121094,253.3485810602789,153.00314934956037,24.840902582299236,13.824960391650563
van_havre,4,32,R=256,278.1542663574219,168.00709533691406,253.3485810602789,153.00314934956037,24.805685297142986,15.003945987353688
van_havre,4,32,R=4,278.1806640625,167.70216369628906,253.3485810602789,153.00314934956037,24.83208300222111,14.699014346728688
van_havre,4,32,R=64,278.0745849609375,168.308837890625,253.3485810602789,153.00314934956037,24.72600390065861,15.305688541064626
van_havre,4,32,Spline-ETO,333.1998291015625,159.04598999023438,253.3485810602789,153.00314934956037,79.85124804128361,6.042840640674001
van_havre,4,32,Spline-QFR,305.39080810546875,170.72280883789062,253.3485810602789,153.00314934956037,52.04222704518986,17.71965948833025
van_havre,4,32,lambda=0.1,275.30206298828125,222.7888336181641,253.3485810602789,153.00314934956037,21.95348192800236,69.78568426860372
van_havre,4,32,lambda=0.3,276.8108215332031,180.7785491943359,253.3485810602789,153.00314934956037,23.462240472924236,27.775399844775535
van_havre,4,32,lambda=0.5,278.1894836425781,166.82810974121094,253.3485810602789,153.00314934956037,24.840902582299236,13.824960391650563
van_havre,4,32,lambda=0.7,281.3559265136719,162.9836883544922,253.3485810602789,153.00314934956037,28.007345453392986,9.980539004931813
van_havre,4,32,lambda=0.9,303.2218322753906,160.2794189453125,253.3485810602789,153.00314934956037,49.873251215111736,7.276269595752126
van_havre,4,36,ERM,256.53139648521795,1202.724848876973,256.9137847456412,141.11713276875398,-0.3823882604232267,1061.6077161082192
van_havre,4,36,ERM-NN,261.05032019826814,1181.696527031485,256.9137847456412,141.11713276875398,4.136535452626958,1040.579394262731
van_havre,4,36,LightGBM,301.9655918595056,902.8578563747116,256.9137847456412,141.11713276875398,45.05180711386441,761.7407236059576
van_havre,4,36,M=128,284.4351501464844,156.03811645507812,256.9137847456412,141.11713276875398,27.521365400843194,14.92098368632415
van_havre,4,36,M=2048,283.69744873046875,157.09808349609375,256.9137847456412,141.11713276875398,26.78366398482757,15.980950727339774
van_havre,4,36,M=32,283.6925354003906,181.15667724609375,256.9137847456412,141.11713276875398,26.778750654749444,40.039544477339774
van_havre,4,36,M=512,283.8077697753906,153.06634521484375,256.9137847456412,141.11713276875398,26.893985029749444,11.949212446089774
van_havre,4,36,M=8,283.8779602050781,220.2997131347656,256.9137847456412,141.11713276875398,26.964175459436944,79.18258036601162
van_havre,4,36,R=1,284.2349853515625,152.20106506347656,256.9137847456412,141.11713276875398,27.32120060592132,11.083932294722587
van_havre,4,36,R=16,284.4351501464844,156.03811645507812,256.9137847456412,141.11713276875398,27.521365400843194,14.92098368632415
van_havre,4,36,R=256,284.819580078125,154.56564331054688,256.9137847456412,141.11713276875398,27.90579533248382,13.4485105417929
van_havre,4,36,R=4,284.837158203125,153.41537475585938,256.9137847456412,141.11713276875398,27.92337345748382,12.2982419871054
van_havre,4,36,R=64,284.8516845703125,153.90769958496094,256.9137847456412,141.11713276875398,27.93789982467132,12.790566816206962
van_havre,4,36,Spline-ETO,326.9949951171875,149.0746307373047,256.9137847456412,141.11713276875398,70.08121037154632,7.957497968550712
van_havre,4,36,Spline-QFR,335.46856689453125,167.0348663330078,256.9137847456412,141.11713276875398,78.55478214889007,25.917733564253837
van_havre,4,36,lambda=0.1,282.30474853515625,328.8788146972656,256.9137847456412,141.11713276875398,25.39096378951507,187.76168192851165
van_havre,4,36,lambda=0.3,283.4288024902344,178.7045135498047,256.9137847456412,141.11713276875398,26.515017744593194,37.58738078105071
van_havre,4,36,lambda=0.5,284.4351501464844,156.03811645507812,256.9137847456412,141.11713276875398,27.521365400843194,14.92098368632415
van_havre,4,36,lambda=0.7,286.3324890136719,151.46275329589844,256.9137847456412,141.11713276875398,29.418704268030694,10.345620527144462
van_havre,4,36,lambda=0.9,296.66436767578125,148.30062866210938,256.9137847456412,141.11713276875398,39.75058293014007,7.183495893355399
van_havre,4,82,ERM,251.51983298968435,1156.771353338217,251.93292326899237,175.9376449631793,-0.41309027930802245,980.8337083750378
van_havre,4,82,ERM-NN,253.42434263119637,1160.122905939164,251.93292326899237,175.9376449631793,1.4914193622039988,984.1852609759846
van_havre,4,82,LightGBM,258.8621159411444,939.216922774281,251.93292326899237,175.9376449631793,6.929192672152027,763.2792778111017
van_havre,4,82,M=128,256.6460876464844,188.3716735839844,251.93292326899237,175.9376449631793,4.7131643774920065,12.434028620805094
van_havre,4,82,M=2048,256.7017822265625,189.33401489257812,251.93292326899237,175.9376449631793,4.7688589575701315,13.396369929398816
van_havre,4,82,M=32,256.6287841796875,190.3079376220703,251.93292326899237,175.9376449631793,4.6958609106951315,14.370292658891003
van_havre,4,82,M=512,256.6621398925781,190.2022247314453,251.93292326899237,175.9376449631793,4.7292166235857565,14.264579768266003
van_havre,4,82,M=8,256.5572509765625,234.40530395507812,251.93292326899237,175.9376449631793,4.6243277075701315,58.467658991898816
van_havre,4,82,R=1,256.6493225097656,188.0511932373047,251.93292326899237,175.9376449631793,4.7163992407732565,12.113548274125378
van_havre,4,82,R=16,256.6460876464844,188.3716735839844,251.93292326899237,175.9376449631793,4.7131643774920065,12.434028620805094
van_havre,4,82,R=256,256.6413269042969,188.6280212402344,251.93292326899237,175.9376449631793,4.7084036353045065,12.690376277055094
van_havre,4,82,R=4,256.6332702636719,189.98898315429688,251.93292326899237,175.9376449631793,4.7003469946795065,14.051338191117566
van_havre,4,82,R=64,256.6585693359375,188.546142578125,251.93292326899237,175.9376449631793,4.7256460669451315,12.60849761494569
van_havre,4,82,Spline-ETO,307.95343017578125,182.92864990234375,251.93292326899237,175.9376449631793,56.02050690678888,6.991004939164441
van_havre,4,82,Spline-QFR,353.88848876953125,188.13540649414065,251.93292326899237,175.9376449631793,101.95556550053888,12.197761530961344
van_havre,4,82,lambda=0.1,256.4398498535156,242.2341156005859,251.93292326899237,175.9376449631793,4.5069265845232565,66.2964706374066
van_havre,4,82,lambda=0.3,256.5242919921875,196.19406127929688,251.93292326899237,175.9376449631793,4.5913687231951315,20.256416316117566
van_havre,4,82,lambda=0.5,256.6460876464844,188.3716735839844,251.93292326899237,175.9376449631793,4.7131643774920065,12.434028620805094
van_havre,4,82,lambda=0.7,256.95220947265625,184.38232421875,251.93292326899237,175.9376449631793,5.0192862036638815,8.44467925557069
van_havre,4,82,lambda=0.9,258.4111633300781,182.67459106445312,251.93292326899237,175.9376449631793,6.4782400610857565,6.736946101273816
van_havre,4,87,ERM,257.91911683111215,1276.4365991661562,255.6375488501887,155.49458783786284,2.2815679809234553,1120.9420113282933
van_havre,4,87,ERM-NN,256.7707569212664,1266.2691310084604,255.6375488501887,155.49458783786284,1.1332080710777177,1110.7745431705976
van_havre,4,87,LightGBM,274.8779219646262,1052.6694914009724,255.6375488501887,155.49458783786284,19.24037311443749,897.1749035631096
van_havre,4,87,M=128,272.09393310546875,167.53176879882812,255.6375488501887,155.49458783786284,16.456384255280057,12.037180960965287
van_havre,4,87,M=2048,271.9932556152344,166.60191345214844,255.6375488501887,155.49458783786284,16.35570676504568,11.1073256142856
van_havre,4,87,M=32,271.5750732421875,173.7098388671875,255.6375488501887,155.49458783786284,15.937524391998807,18.215251029324662
van_havre,4,87,M=512,272.00634765625,166.7562255859375,255.6375488501887,155.49458783786284,16.368798806061307,11.261637748074662
van_havre,4,87,M=8,271.0946350097656,215.9920959472656,255.6375488501887,155.49458783786284,15.457086159576932,60.49750810940276
van_havre,4,87,R=1,272.1728210449219,167.10037231445312,255.6375488501887,155.49458783786284,16.53527219473318,11.605784476590287
van_havre,4,87,R=16,272.09393310546875,167.53176879882812,255.6375488501887,155.49458783786284,16.456384255280057,12.037180960965287
van_havre,4,87,R=256,272.0490417480469,167.45741271972656,255.6375488501887,155.49458783786284,16.41149289785818,11.962824881863725
van_havre,4,87,R=4,272.0473937988281,167.29705810546875,255.6375488501887,155.49458783786284,16.40984494863943,11.802470267605912
van_havre,4,87,R=64,272.04400634765625,167.72509765625,255.6375488501887,155.49458783786284,16.406457497467557,12.230509818387162
van_havre,4,87,Spline-ETO,321.2038879394531,163.2576446533203,255.6375488501887,155.49458783786284,65.56633908926443,7.763056815457475
van_havre,4,87,Spline-QFR,296.5360107421875,169.43629455566406,255.6375488501887,155.49458783786284,40.89846189199881,13.941706717801225
van_havre,4,87,lambda=0.1,270.62847900390625,221.5455017089844,255.6375488501887,155.49458783786284,14.990930153717557,66.05091387112157
van_havre,4,87,lambda=0.3,271.2673645019531,177.4963836669922,255.6375488501887,155.49458783786284,15.629815651764432,22.00179582912935
van_havre,4,87,lambda=0.5,272.09393310546875,167.53176879882812,255.6375488501887,155.49458783786284,16.456384255280057,12.037180960965287
van_havre,4,87,lambda=0.7,274.6401062011719,164.61737060546875,255.6375488501887,155.49458783786284,19.00255735098318,9.122782767605912
van_havre,4,87,lambda=0.9,288.7565002441406,163.7169647216797,255.6375488501887,155.49458783786284,33.11895139395193,8.22237688381685
van_havre,4,95,ERM,264.2456257628898,1189.0508317881447,261.80663588230686,179.5969757675092,2.4389898805829375,1009.4538560206355
van_havre,4,95,ERM-NN,273.21608017000534,1186.115318038131,261.80663588230686,179.5969757675092,11.409444287698477,1006.5183422706217
van_havre,4,95,LightGBM,330.99632993367356,880.9512092464297,261.80663588230686,179.5969757675092,69.1896940513667,701.3542334789205
van_havre,4,95,M=128,314.11248779296875,187.6838836669922,261.80663588230686,179.5969757675092,52.305851910661886,8.08690789948298
van_havre,4,95,M=2048,314.9314880371094,187.66131591796875,261.80663588230686,179.5969757675092,53.12485215480251,8.064340150459543
van_havre,4,95,M=32,307.337158203125,510.0412902832031,261.80663588230686,179.5969757675092,45.530522320818136,330.4443145156939
van_havre,4,95,M=512,316.0329284667969,186.99525451660156,261.80663588230686,179.5969757675092,54.22629258449001,7.398278749092356
van_havre,4,95,M=8,305.08770751953125,541.8150024414062,261.80663588230686,179.5969757675092,43.281071637224386,362.21802667389704
van_havre,4,95,R=1,312.283447265625,189.0105743408203,261.80663588230686,179.5969757675092,50.476811383318136,9.413598573311106
van_havre,4,95,R=16,314.11248779296875,187.6838836669922,261.80663588230686,179.5969757675092,52.305851910661886,8.08690789948298
van_havre,4,95,R=256,317.0357360839844,189.1551055908203,261.80663588230686,179.5969757675092,55.22910020167751,9.558129823311106
van_havre,4,95,R=4,315.3334655761719,186.4306640625,261.80663588230686,179.5969757675092,53.52682969386501,6.833688294990793
van_havre,4,95,R=64,317.2219543457031,188.7886199951172,261.80663588230686,179.5969757675092,55.41531846339626,9.19164422760798
van_havre,4,95,Spline-ETO,412.936279296875,188.9705810546875,261.80663588230686,179.5969757675092,151.12964341456814,9.373605287178293
van_havre,4,95,Spline-QFR,401.7076110839844,200.28582763671875,261.80663588230686,179.5969757675092,139.9009752016775,20.688851869209543
van_havre,4,95,lambda=0.1,307.2810363769531,286.75872802734375,261.80663588230686,179.5969757675092,45.47440049464626,107.16175225983454
van_havre,4,95,lambda=0.3,309.44140625,194.1643524169922,261.80663588230686,179.5969757675092,47.634770367693136,14.56737664948298
van_havre,4,95,lambda=0.5,314.11248779296875,187.6838836669922,261.80663588230686,179.5969757675092,52.305851910661886,8.08690789948298
van_havre,4,95,lambda=0.7,339.03509521484375,188.33937072753903,261.80663588230686,179.5969757675092,77.22845933253689,8.742394960029827
van_havre,4,95,lambda=0.9,380.38629150390625,189.0979461669922,261.80663588230686,179.5969757675092,118.57965562159939,9.50097039948298
van_havre,9,4,ERM,267.67576817395025,1344.607531304718,257.4938364172987,141.4799559788517,10.181931756651522,1203.1275753258662
van_havre,9,4,ERM-NN,268.77924256747247,1333.8723475948,257.4938364172987,141.4799559788517,11.285406150173742,1192.3923916159483
van_havre,9,4,LightGBM,333.05126407451326,921.2631397094794,257.4938364172987,141.4799559788517,75.55742765721453,779.7831837306278
van_havre,9,4,M=128,300.30303955078125,157.7053985595703,257.4938364172987,141.4799559788517,42.80920313348253,16.225442580718607
van_havre,9,4,M=2048,299.63336181640625,156.80274963378906,257.4938364172987,141.4799559788517,42.13952539910753,15.322793654937357
van_havre,9,4,M=32,296.8862609863281,169.2796630859375,257.4938364172987,141.4799559788517,39.3924245690294,27.799707107085794
van_havre,9,4,M=512,299.6139831542969,157.42373657226562,257.4938364172987,141.4799559788517,42.12014673699815,15.94378059341392
van_havre,9,4,M=8,296.6578674316406,243.6652679443359,257.4938364172987,141.4799559788517,39.1640310143419,102.1853119654842
van_havre,9,4,R=1,300.5333251953125,157.98080444335938,257.4938364172987,141.4799559788517,43.03948877801378,16.50084846450767
van_havre,9,4,R=16,300.30303955078125,157.7053985595703,257.4938364172987,141.4799559788517,42.80920313348253,16.225442580718607
van_havre,9,4,R=256,299.9319763183594,157.98976135253906,257.4938364172987,141.4799559788517,42.43813990106065,16.509805373687357
van_havre,9,4,R=4,299.58074951171875,157.85250854492188,257.4938364172987,141.4799559788517,42.08691309442003,16.37255256607017
van_havre,9,4,R=64,299.80865478515625,157.91159057617188,257.4938364172987,141.4799559788517,42.31481836785753,16.43163459732017
van_havre,9,4,Spline-ETO,390.4844665527344,152.72581481933594,257.4938364172987,141.4799559788517,132.99063013543565,11.245858840484232
van_havre,9,4,Spline-QFR,359.6138916015625,164.2340850830078,257.4938364172987,141.4799559788517,102.12005518426378,22.754129104156107
van_havre,9,4,lambda=0.1,296.5687561035156,211.20944213867188,257.4938364172987,141.4799559788517,39.0749196862169,69.72948615982017
van_havre,9,4,lambda=0.3,297.33642578125,162.27455139160156,257.4938364172987,141.4799559788517,39.84258936395128,20.794595412749857
van_havre,9,4,lambda=0.5,300.30303955078125,157.7053985595703,257.4938364172987,141.4799559788517,42.80920313348253,16.225442580718607
van_havre,9,4,lambda=0.7,312.87188720703125,155.09066772460938,257.4938364172987,141.4799559788517,55.37805078973253,13.61071174575767
van_havre,9,4,lambda=0.9,354.8492126464844,153.85093688964844,257.4938364172987,141.4799559788517,97.35537622918565,12.370980910796732
van_havre,9,14,ERM,262.61811017463776,1259.377316048883,257.9956088185214,160.78456233673492,4.622501356116345,1098.592753712148
van_havre,9,14,ERM-NN,265.49488747112497,1246.966038544036,257.9956088185214,160.78456233673492,7.49927865260355,1086.181476207301
van_havre,9,14,LightGBM,304.22614059686896,987.0158451992546,257.9956088185214,160.78456233673492,46.23053177834754,826.2312828625197
van_havre,9,14,M=128,296.5436096191406,178.61985778808594,257.9956088185214,160.78456233673492,38.54800080061921,17.835295451351016
van_havre,9,14,M=2048,297.301513671875,177.2006378173828,257.9956088185214,160.78456233673492,39.30590485335358,16.41607548064789
van_havre,9,14,M=32,298.7601623535156,187.4513397216797,257.9956088185214,160.78456233673492,40.76455353499421,26.666777384944766
van_havre,9,14,M=512,297.0577087402344,177.74339294433594,257.9956088185214,160.78456233673492,39.06209992171296,16.958830607601016
van_havre,9,14,M=8,295.1904296875,229.6483612060547,257.9956088185214,160.78456233673492,37.19482086897858,68.86379886931977
van_havre,9,14,R=1,298.6544494628906,184.74110412597656,257.9956088185214,160.78456233673492,40.65884064436921,23.95654178924164
van_havre,9,14,R=16,296.5436096191406,178.61985778808594,257.9956088185214,160.78456233673492,38.54800080061921,17.835295451351016
van_havre,9,14,R=256,296.267333984375,178.60675048828125,257.9956088185214,160.78456233673492,38.27172516585358,17.822188151546328
van_havre,9,14,R=4,296.5032043457031,178.6543426513672,257.9956088185214,160.78456233673492,38.50759552718171,17.869780314632266
van_havre,9,14,R=64,296.17376708984375,178.5098419189453,257.9956088185214,160.78456233673492,38.17815827132233,17.72527958221039
van_havre,9,14,Spline-ETO,386.9739990234375,171.19891357421875,257.9956088185214,160.78456233673492,128.97839020491608,10.414351237483828
van_havre,9,14,Spline-QFR,637.527099609375,183.51971435546875,257.9956088185214,160.78456233673492,379.5314907908536,22.735152018733828
van_havre,9,14,lambda=0.1,293.81610107421875,297.48699951171875,257.9956088185214,160.78456233673492,35.82049225569733,136.70243717498383
van_havre,9,14,lambda=0.3,294.7450256347656,206.9915008544922,257.9956088185214,160.78456233673492,36.74941681624421,46.206938517757266
van_havre,9,14,lambda=0.5,296.5436096191406,178.61985778808594,257.9956088185214,160.78456233673492,38.54800080061921,17.835295451351016
van_havre,9,14,lambda=0.7,298.3204650878906,172.7683868408203,257.9956088185214,160.78456233673492,40.32485626936921,11.98382450408539
van_havre,9,14,lambda=0.9,332.8027648925781,170.5261993408203,257.9956088185214,160.78456233673492,74.8071560740567,9.74163700408539
van_havre,9,15,ERM,254.15929754026948,1523.7501522141574,255.1478031039423,149.8213731193931,-0.9885055636728168,1373.9287790947644
van_havre,9,15,ERM-NN,255.05922310770436,1514.5295617056358,255.1478031039423,149.8213731193931,-0.08857999623793944,1364.7081885862428
van_havre,9,15,LightGBM,258.5150581405278,1219.8405896777194,255.1478031039423,149.8213731193931,3.3672550365855045,1070.0192165583264
van_havre,9,15,M=128,259.2777404785156,163.1215362548828,255.1478031039423,149.8213731193931,4.1299373745733305,13.300163135489726
van_havre,9,15,M=2048,259.40606689453125,161.71408081054688,255.1478031039423,149.8213731193931,4.2582637905889555,11.892707691153788
van_havre,9,15,M=32,258.9903869628906,166.70864868164062,255.1478031039423,149.8213731193931,3.8425838589483305,16.887275562247538
van_havre,9,15,M=512,259.3460998535156,161.93301391601562,255.1478031039423,149.8213731193931,4.1982967495733305,12.111640796622538
van_havre,9,15,M=8,258.8521728515625,196.3130645751953,255.1478031039423,149.8213731193931,3.7043697476202055,46.491691455802226
van_havre,9,15,R=1,259.2853698730469,163.1715545654297,255.1478031039423,149.8213731193931,4.1375667691045805,13.3501814460366
van_havre,9,15,R=16,259.2777404785156,163.1215362548828,255.1478031039423,149.8213731193931,4.1299373745733305,13.300163135489726
van_havre,9,15,R=256,259.295166015625,163.08148193359375,255.1478031039423,149.8213731193931,4.1473629116827055,13.260108814200663
van_havre,9,15,R=4,259.274169921875,163.01100158691406,255.1478031039423,149.8213731193931,4.1263668179327055,13.189628467520976
van_havre,9,15,R=64,259.2802734375,163.1082305908203,255.1478031039423,149.8213731193931,4.1324703335577055,13.286857471427226
van_havre,9,15,Spline-ETO,274.5350036621094,156.9605712890625,255.1478031039423,149.8213731193931,19.38720055816708,7.139198169669413
van_havre,9,15,Spline-QFR,266.5820617675781,160.98300170898438,255.1478031039423,149.8213731193931,11.43425866363583,11.161628589591288
van_havre,9,15,lambda=0.1,258.7857666015625,205.10989379882812,255.1478031039423,149.8213731193931,3.6379634976202055,55.28852067943504
van_havre,9,15,lambda=0.3,259.01708984375,169.88180541992188,255.1478031039423,149.8213731193931,3.8692867398077055,20.060432300528788
van_havre,9,15,lambda=0.5,259.2777404785156,163.1215362548828,255.1478031039423,149.8213731193931,4.1299373745733305,13.300163135489726
van_havre,9,15,lambda=0.7,259.83721923828125,160.2064208984375,255.1478031039423,149.8213731193931,4.6894161343389555,10.385047779044413
van_havre,9,15,lambda=0.9,265.8888854980469,157.42205810546875,255.1478031039423,149.8213731193931,10.74108239410458,7.600684986075663
van_havre,9,18,ERM,263.45411381912055,1242.1447104380152,259.52996425941916,144.4326142853257,3.924149559701391,1097.7120961526894
van_havre,9,18,ERM-NN,262.98409747253845,1254.550122946388,259.52996425941916,144.4326142853257,3.4541332131192917,1110.1175086610624
van_havre,9,18,LightGBM,297.09912845621255,1031.9015726785003,259.52996425941916,144.4326142853257,37.569164196793395,887.4689583931746
van_havre,9,18,M=128,297.9102783203125,153.93150329589844,259.52996425941916,144.4326142853257,38.38031406089334,9.498889010572725
van_havre,9,18,M=2048,303.7815246582031,153.46192932128906,259.52996425941916,144.4326142853257,44.251560398783965,9.02931503596335
van_havre,9,18,M=32,303.612060546875,165.87167358398438,259.52996425941916,144.4326142853257,44.08209628745584,21.439059298658663
van_havre,9,18,M=512,305.2642517089844,154.21974182128906,259.52996425941916,144.4326142853257,45.734287449565215,9.78712753596335
van_havre,9,18,M=8,303.2624206542969,218.8382110595703,259.52996425941916,144.4326142853257,43.732456394877715,74.4055967742446
van_havre,9,18,R=1,297.9058837890625,154.847412109375,259.52996425941916,144.4326142853257,38.37591952964334,10.414797824049288
van_havre,9,18,R=16,297.9102783203125,153.93150329589844,259.52996425941916,144.4326142853257,38.38031406089334,9.498889010572725
van_havre,9,18,R=256,296.6553649902344,153.7270965576172,259.52996425941916,144.4326142853257,37.125400730815215,9.294482272291475
van_havre,9,18,R=4,301.05279541015625,154.44125366210938,259.52996425941916,144.4326142853257,41.52283115073709,10.008639376783663
van_havre,9,18,R=64,300.6246032714844,154.5878448486328,259.52996425941916,144.4326142853257,41.094639012065215,10.1552305633071
van_havre,9,18,Spline-ETO,400.2126159667969,151.26239013671875,259.52996425941916,144.4326142853257,140.68265170737772,6.8297758513930376
van_havre,9,18,Spline-QFR,364.8362426757813,156.5696563720703,259.52996425941916,144.4326142853257,105.30627841636215,12.1370420867446
van_havre,9,18,lambda=0.1,287.8048400878906,239.3678741455078,259.52996425941916,144.4326142853257,28.274875828471465,94.9352598601821
van_havre,9,18,lambda=0.3,291.0248107910156,158.44313049316406,259.52996425941916,144.4326142853257,31.494846531596465,14.01051620783835
van_havre,9,18,lambda=0.5,297.9102783203125,153.93150329589844,259.52996425941916,144.4326142853257,38.38031406089334,9.498889010572725
van_havre,9,18,lambda=0.7,311.53375244140625,152.45584106445312,259.52996425941916,144.4326142853257,52.00378818198709,8.023226779127413
van_havre,9,18,lambda=0.9,330.2818908691406,151.37530517578125,259.52996425941916,144.4326142853257,70.75192660972147,6.9426908904555376
van_havre,9,29,ERM,263.4984618716611,1255.818192844684,260.21123625802267,146.99315783984727,3.287225613638441,1108.8250350048368
van_havre,9,29,ERM-NN,270.2651191028968,1238.398993191723,260.21123625802267,146.99315783984727,10.053882844874124,1091.4058353518758
van_havre,9,29,LightGBM,300.18329663422935,1012.5439173640584,260.21123625802267,146.99315783984727,39.972060376206684,865.5507595242111
van_havre,9,29,M=128,303.759765625,166.49562072753906,260.21123625802267,146.99315783984727,43.548529366977334,19.50246288769179
van_havre,9,29,M=2048,303.8615417480469,165.32980346679688,260.21123625802267,146.99315783984727,43.65030549002421,18.336645626949604
van_havre,9,29,M=32,303.1332092285156,175.2489013671875,260.21123625802267,146.99315783984727,42.92197297049296,28.25574352734023
van_havre,9,29,M=512,303.7214660644531,165.30780029296875,260.21123625802267,146.99315783984727,43.51022980643046,18.31464245312148
van_havre,9,29,M=8,302.8835144042969,216.7015686035156,260.21123625802267,146.99315783984727,42.67227814627421,69.70841076366833
van_havre,9,29,R=1,303.7861633300781,167.69821166992188,260.21123625802267,146.99315783984727,43.57492707205546,20.705053830074604
van_havre,9,29,R=16,303.759765625,166.49562072753906,260.21123625802267,146.99315783984727,43.548529366977334,19.50246288769179
van_havre,9,29,R=256,303.7171630859375,166.85540771484375,260.21123625802267,146.99315783984727,43.505926827914834,19.86224987499648
van_havre,9,29,R=4,303.5990905761719,167.25267028808594,260.21123625802267,146.99315783984727,43.38785431814921,20.259512448238667
van_havre,9,29,R=64,303.7727966308594,167.12399291992188,260.21123625802267,146.99315783984727,43.56156037283671,20.130835080074604
van_havre,9,29,Spline-ETO,345.7099914550781,161.9287109375,260.21123625802267,146.99315783984727,85.49875519705546,14.935553097652729
van_havre,9,29,Spline-QFR,331.0865783691406,166.55728149414062,260.21123625802267,146.99315783984727,70.87534211111796,19.564123654293354
van_havre,9,29,lambda=0.1,299.1593322753906,218.0043487548828,260.21123625802267,146.99315783984727,38.94809601736796,71.01119091503554
