dataset,dim,random_state,simulation_num,method,metric1,metric2,replications,samples_per_replication,final_samples_per_replication,fidelity_weight,smoothing_mu,configured_epochs,epochs_ran,batch_size,steps_ran,optimizer,initial_checkpoint_sha256,ipa_gradient_variance_trace,ipa_gradient_variance_mean_per_parameter,ipa_gradient_std_norm,ipa_gradient_mean_norm,ipa_gradient_relative_variance,ipa_gradient_loss_mean,ipa_gradient_loss_variance,gradient_variance_repeats,gradient_variance_batch_size,gradient_variance_replications,gradient_variance_samples_per_replication,gradient_variance_seed,gradient_parameter_count,weighted_ipa_gradient_variance_trace,ipa_gradient_weight,ipa_batched_gradient_variance,weighted_ipa_batched_gradient_variance
van_havre,14,15,64,rseto_ipa_R64,281.3564147949219,165.9876251220703,64.0,128.0,137.0,0.5,0.05,50,50,64,9050,projected_sgd,596ebda6400342b7af65a651b32edc15460c7556b57be16e0cb4648a117f31cf,0.0166664198040962,5.096764539302967e-07,0.1290984898805618,1.3195949792861938,0.0095710819587111,3.76435324549675,6.79916444365095e-06,8.0,16.0,64.0,137.0,30015.0,32700.0,0.004166604951024,0.5,0.0166664198040962,0.004166604951024
van_havre,14,15,256,rseto_ipa_R256,281.2987060546875,165.7290802001953,256.0,128.0,137.0,0.5,0.05,50,50,64,9050,projected_sgd,596ebda6400342b7af65a651b32edc15460c7556b57be16e0cb4648a117f31cf,0.0256653428077697,7.848728955650586e-07,0.160204067826271,1.2902754545211792,0.0154163725674152,3.7641965448856354,2.3351406223274092e-06,8.0,16.0,256.0,137.0,30015.0,32700.0,0.0064163357019424,0.5,0.0256653428077697,0.0064163357019424
van_havre,14,4,1,rseto_ipa_R1,279.0757751464844,160.85430908203125,1.0,128.0,137.0,0.5,0.05,50,50,64,9050,projected_sgd,45d876908fe312f9e49a32763fc3747ce658b5471be0f0bdae0d5752a29413cc,6.654217720031738,0.0002034928911598,2.5795769691467285,4.15690803527832,0.3850846290588379,3.65868416428566,0.000480425155874,8.0,16.0,1.0,137.0,30004.0,32700.0,1.6635544300079346,0.5,6.654217720031738,1.6635544300079346
van_havre,14,4,4,rseto_ipa_R4,279.0750732421875,160.70899963378906,4.0,128.0,137.0,0.5,0.05,50,50,64,9050,projected_sgd,45d876908fe312f9e49a32763fc3747ce658b5471be0f0bdae0d5752a29413cc,0.6241710782051086,1.9087799955741502e-05,0.7900449633598328,3.6198830604553223,0.0476337261497974,3.661706954240799,0.0001488352117452,8.0,16.0,4.0,137.0,30004.0,32700.0,0.1560427695512771,0.5,0.6241710782051086,0.1560427695512771
van_havre,14,4,16,rseto_ipa_R16,278.0367126464844,161.63192749023438,16.0,128.0,137.0,0.5,0.05,50,50,64,9050,projected_sgd,45d876908fe312f9e49a32763fc3747ce658b5471be0f0bdae0d5752a29413cc,0.0930285155773162,2.8449087494664127e-06,0.3050057590007782,3.2789194583892822,0.0086527587845921,3.678010076284409,5.331056508595111e-05,8.0,16.0,16.0,137.0,30004.0,32700.0,0.023257128894329,0.5,0.0930285155773162,0.023257128894329
van_havre,14,4,64,rseto_ipa_R64,278.9805603027344,160.556640625,64.0,128.0,137.0,0.5,0.05,50,50,64,9050,projected_sgd,45d876908fe312f9e49a32763fc3747ce658b5471be0f0bdae0d5752a29413cc,0.039387185126543,1.2045010180372628e-06,0.1984620541334152,3.5032830238342285,0.0032092572655528,3.6631150245666504,8.69462694806446e-06,8.0,16.0,64.0,137.0,30004.0,32700.0,0.0098467962816357,0.5,0.039387185126543,0.0098467962816357
van_havre,14,4,256,rseto_ipa_R256,278.3228759765625,159.4024200439453,256.0,128.0,137.0,0.5,0.05,50,50,64,9050,projected_sgd,45d876908fe312f9e49a32763fc3747ce658b5471be0f0bdae0d5752a29413cc,0.0097804367542266,2.990959160342755e-07,0.0988960936665535,3.5081164836883545,0.0007947128033265,3.664281278848648,7.74808917571233e-06,8.0,16.0,256.0,137.0,30004.0,32700.0,0.0024451091885566,0.5,0.0097804367542266,0.0024451091885566
van_havre,14,95,1,rseto_ipa_R1,307.181884765625,184.7632293701172,1.0,128.0,137.0,0.5,0.05,50,50,64,9050,projected_sgd,ab884b6d2b7b76350e39bae6ef3ece53538685fece7434a30f8e874907af2b23,614.6995849609375,0.0187981519848108,24.793136596679688,31.049100875854492,0.6376243233680725,21.104150533676147,1.710746231405145,8.0,16.0,1.0,137.0,30095.0,32700.0,153.67489624023438,0.5,614.6995849609375,153.67489624023438
van_havre,14,95,4,rseto_ipa_R4,307.5556335449219,184.60316467285156,4.0,128.0,137.0,0.5,0.05,50,50,64,9050,projected_sgd,ab884b6d2b7b76350e39bae6ef3ece53538685fece7434a30f8e874907af2b23,2057.365966796875,0.0629163905978202,45.35819625854492,47.04094314575195,0.9297357201576232,21.37989377975464,3.570166636592798,8.0,16.0,4.0,137.0,30095.0,32700.0,514.3414916992188,0.5,2057.365966796875,514.3414916992188
van_havre,14,95,16,rseto_ipa_R16,307.598388671875,184.5626983642578,16.0,128.0,137.0,0.5,0.05,50,50,64,9050,projected_sgd,ab884b6d2b7b76350e39bae6ef3ece53538685fece7434a30f8e874907af2b23,19.506027221679688,0.0005965146119706,4.416563034057617,40.41896057128906,0.0119398422539234,21.048008918762207,0.0083723438968133,8.0,16.0,16.0,137.0,30095.0,32700.0,4.876506805419922,0.5,19.506027221679688,4.876506805419922
van_havre,14,95,64,rseto_ipa_R64,307.5566711425781,184.6148376464844,64.0,128.0,137.0,0.5,0.05,50,50,64,9050,projected_sgd,ab884b6d2b7b76350e39bae6ef3ece53538685fece7434a30f8e874907af2b23,60.84619140625,0.0018607397796586,7.800396919250488,39.430686950683594,0.0391349457204341,21.040767908096313,0.0171031527969976,8.0,16.0,64.0,137.0,30095.0,32700.0,15.2115478515625,0.5,60.84619140625,15.2115478515625
van_havre,14,95,256,rseto_ipa_R256,307.55609130859375,184.6284942626953,256.0,128.0,137.0,0.5,0.05,50,50,64,9050,projected_sgd,ab884b6d2b7b76350e39bae6ef3ece53538685fece7434a30f8e874907af2b23,5.874115943908691,0.0001796365686459,2.4236576557159424,35.91141891479492,0.0045548840425908,20.896742343902588,0.0032504380784043,8.0,16.0,256.0,137.0,30095.0,32700.0,1.4685289859771729,0.5,5.874115943908691,1.4685289859771729
van_havre,14,36,1,rseto_ipa_R1,288.7690734863281,161.82485961914062,1.0,128.0,137.0,0.5,0.05,50,50,64,9050,projected_sgd,4ff6379ed145cee72ce017c31d46bc60b928c235cc8061dadc2beb621fe74d60,1.1126251220703125,3.4025233617285267e-05,1.0548105239868164,2.853471517562866,0.1366475224494934,3.3595306873321533,0.0010176858081,8.0,16.0,1.0,137.0,30036.0,32700.0,0.2781562805175781,0.5,1.1126251220703125,0.2781562805175781
van_havre,14,36,4,rseto_ipa_R4,288.6756286621094,161.6604766845703,4.0,128.0,137.0,0.5,0.05,50,50,64,9050,projected_sgd,4ff6379ed145cee72ce017c31d46bc60b928c235cc8061dadc2beb621fe74d60,0.0920686349272728,2.815554580593016e-06,0.3034281432628631,2.754486083984375,0.0121347419917583,3.362719416618347,0.0001317229470194,8.0,16.0,4.0,137.0,30036.0,32700.0,0.0230171587318182,0.5,0.0920686349272728,0.0230171587318182
van_havre,14,36,16,rseto_ipa_R16,288.6224365234375,162.36529541015625,16.0,128.0,137.0,0.5,0.05,50,50,64,9050,projected_sgd,4ff6379ed145cee72ce017c31d46bc60b928c235cc8061dadc2beb621fe74d60,0.0657935440540313,2.0120348835916957e-06,0.2565025091171264,2.683706760406494,0.0091350963339209,3.365137964487076,3.11496780785855e-05,8.0,16.0,16.0,137.0,30036.0,32700.0,0.0164483860135078,0.5,0.0657935440540313,0.0164483860135078
van_havre,14,36,64,rseto_ipa_R64,288.7401123046875,160.9150390625,64.0,128.0,137.0,0.5,0.05,50,50,64,9050,projected_sgd,4ff6379ed145cee72ce017c31d46bc60b928c235cc8061dadc2beb621fe74d60,0.017793608829379,5.441470420919359e-07,0.1333926916122436,2.6224238872528076,0.0025873684789985,3.3650278747081757,1.3296393091317376e-05,8.0,16.0,64.0,137.0,30036.0,32700.0,0.0044484022073447,0.5,0.017793608829379,0.0044484022073447
van_havre,14,36,256,rseto_ipa_R256,288.9858703613281,158.4434814453125,256.0,128.0,137.0,0.5,0.05,50,50,64,9050,projected_sgd,4ff6379ed145cee72ce017c31d46bc60b928c235cc8061dadc2beb621fe74d60,0.0072020757943391,2.202469602252677e-07,0.084865041077137,2.742938995361328,0.0009572500712238,3.3634825944900513,2.428786810274427e-06,8.0,16.0,256.0,137.0,30036.0,32700.0,0.0018005189485847,0.5,0.0072020757943391,0.0018005189485847
van_havre,14,32,1,rseto_ipa_R1,285.712646484375,170.07696533203125,1.0,128.0,137.0,0.5,0.05,50,50,64,9050,projected_sgd,1654dc3aeb2b3357641308f384f98c6b3c26c7143115c98eaa081fe69760f0c0,0.879409909248352,2.6893269023275938e-05,0.937768578529358,2.87935733795166,0.1060718744993209,3.868214577436447,0.0001778385205111,8.0,16.0,1.0,137.0,30032.0,32700.0,0.219852477312088,0.5,0.879409909248352,0.219852477312088
van_havre,14,32,4,rseto_ipa_R4,285.44366455078125,170.60711669921875,4.0,128.0,137.0,0.5,0.05,50,50,64,9050,projected_sgd,1654dc3aeb2b3357641308f384f98c6b3c26c7143115c98eaa081fe69760f0c0,0.285645455121994,8.73533463163767e-06,0.5344581007957458,2.6639182567596436,0.0402518212795257,3.878463357686997,7.439247069892676e-05,8.0,16.0,4.0,137.0,30032.0,32700.0,0.0714113637804985,0.5,0.285645455121994,0.0714113637804985
van_havre,14,32,16,rseto_ipa_R16,285.29266357421875,169.3229522705078,16.0,128.0,137.0,0.5,0.05,50,50,64,9050,projected_sgd,1654dc3aeb2b3357641308f384f98c6b3c26c7143115c98eaa081fe69760f0c0,0.0181353371590375,5.5459747727582e-07,0.1346675008535385,2.6013147830963135,0.0026800308842211,3.88611751794815,1.3485759572923988e-05,8.0,16.0,16.0,137.0,30032.0,32700.0,0.0045338342897593,0.5,0.0181353371590375,0.0045338342897593
van_havre,14,32,64,rseto_ipa_R64,285.3155517578125,169.26295471191406,64.0,128.0,137.0,0.5,0.05,50,50,64,9050,projected_sgd,1654dc3aeb2b3357641308f384f98c6b3c26c7143115c98eaa081fe69760f0c0,0.008054120466113,2.4630338657516404e-07,0.0897447541356086,2.7153072357177734,0.0010923960944637,3.882366061210632,1.9755650717862797e-06,8.0,16.0,64.0,137.0,30032.0,32700.0,0.0020135301165282,0.5,0.008054120466113,0.0020135301165282
van_havre,14,32,256,rseto_ipa_R256,285.2772216796875,169.28131103515625,256.0,128.0,137.0,0.5,0.05,50,50,64,9050,projected_sgd,1654dc3aeb2b3357641308f384f98c6b3c26c7143115c98eaa081fe69760f0c0,0.0040597971528768,1.2415281958055857e-07,0.0637165382504463,2.683292865753174,0.0005638559232465,3.88414803147316,3.203642286564446e-06,8.0,16.0,256.0,137.0,30032.0,32700.0,0.0010149492882192,0.5,0.0040597971528768,0.0010149492882192
van_havre,14,29,1,rseto_ipa_R1,317.2772216796875,167.31289672851562,1.0,128.0,137.0,0.5,0.05,50,50,64,9050,projected_sgd,9294d72fa5b61f8ee466b08f0362324b62bffcd55e6a5cc792223b36722d735a,210.64456176757812,0.0064417296089231,14.513599395751951,24.657947540283203,0.346446692943573,14.296082735061646,0.1818753520239754,8.0,16.0,1.0,137.0,30029.0,32700.0,52.66114044189453,0.5,210.64456176757812,52.66114044189453
van_havre,14,29,4,rseto_ipa_R4,314.14385986328125,168.3951873779297,4.0,128.0,137.0,0.5,0.05,50,50,64,9050,projected_sgd,9294d72fa5b61f8ee466b08f0362324b62bffcd55e6a5cc792223b36722d735a,49.26966094970703,0.0015067174099385,7.019235134124756,24.614404678344727,0.0813206657767295,14.334509134292604,0.0543119015738479,8.0,16.0,4.0,137.0,30029.0,32700.0,12.317415237426758,0.5,49.26966094970703,12.317415237426758
van_havre,14,29,16,rseto_ipa_R16,314.5768737792969,168.8663330078125,16.0,128.0,137.0,0.5,0.05,50,50,64,9050,projected_sgd,9294d72fa5b61f8ee466b08f0362324b62bffcd55e6a5cc792223b36722d735a,119.2423858642578,0.0036465560551732,10.91981601715088,30.440610885620117,0.1286838203668594,14.544827342033386,0.062972506454035,8.0,16.0,16.0,137.0,30029.0,32700.0,29.810596466064453,0.5,119.2423858642578,29.810596466064453
van_havre,14,29,64,rseto_ipa_R64,315.1464538574219,168.0084991455078,64.0,128.0,137.0,0.5,0.05,50,50,64,9050,projected_sgd,9294d72fa5b61f8ee466b08f0362324b62bffcd55e6a5cc792223b36722d735a,62.37738037109375,0.001907565165311,7.897935390472412,39.2381706237793,0.0405144207179546,14.776934027671814,0.0612271668490101,8.0,16.0,64.0,137.0,30029.0,32700.0,15.594345092773438,0.5,62.37738037109375,15.594345092773438
van_havre,14,29,256,rseto_ipa_R256,315.4103088378906,167.81919860839844,256.0,128.0,137.0,0.5,0.05,50,50,64,9050,projected_sgd,9294d72fa5b61f8ee466b08f0362324b62bffcd55e6a5cc792223b36722d735a,11.763822555541992,0.0003597499162424,3.429842948913574,38.08190155029297,0.0081116873770952,14.773054122924805,0.0171606682922304,8.0,16.0,256.0,137.0,30029.0,32700.0,2.940955638885498,0.5,11.763822555541992,2.940955638885498
van_havre,14,18,1,rseto_ipa_R1,308.6278991699219,164.62689208984375,1.0,128.0,137.0,0.5,0.05,50,50,64,9050,projected_sgd,dafef547df37897cfdd07e450a80973c66a35bf8aa07cb5b24dacfe6f27e43a1,0.2557517886161804,7.821156032150611e-06,0.5057190656661987,3.4329073429107666,0.0217017401009798,3.7870824337005615,0.0002697773347141,8.0,16.0,1.0,137.0,30018.0,32700.0,0.0639379471540451,0.5,0.2557517886161804,0.0639379471540451
van_havre,14,18,4,rseto_ipa_R4,323.3320617675781,164.79443359375,4.0,128.0,137.0,0.5,0.05,50,50,64,9050,projected_sgd,dafef547df37897cfdd07e450a80973c66a35bf8aa07cb5b24dacfe6f27e43a1,0.1547975540161132,4.733870355266845e-06,0.3934431970119476,4.155014514923096,0.0089664179831743,3.5856673419475555,0.0002441395603785,8.0,16.0,4.0,137.0,30018.0,32700.0,0.0386993885040283,0.5,0.1547975540161132,0.0386993885040283
van_havre,14,18,16,rseto_ipa_R16,318.4162902832031,165.80438232421875,16.0,128.0,137.0,0.5,0.05,50,50,64,9050,projected_sgd,dafef547df37897cfdd07e450a80973c66a35bf8aa07cb5b24dacfe6f27e43a1,0.1250604689121246,3.824479335889919e-06,0.3536388874053955,4.507535457611084,0.0061551942490041,3.63692370057106,4.04415751995251e-05,8.0,16.0,16.0,137.0,30018.0,32700.0,0.0312651172280311,0.5,0.1250604689121246,0.0312651172280311
van_havre,14,18,64,rseto_ipa_R64,318.6295166015625,166.07643127441406,64.0,128.0,137.0,0.5,0.05,50,50,64,9050,projected_sgd,dafef547df37897cfdd07e450a80973c66a35bf8aa07cb5b24dacfe6f27e43a1,0.0150610152631998,4.605815036029526e-07,0.1227233260869979,4.467350959777832,0.0007546647684648,3.6345444321632385,1.308609760388078e-05,8.0,16.0,64.0,137.0,30018.0,32700.0,0.0037652538157999,0.5,0.0150610152631998,0.0037652538157999
van_havre,14,18,256,rseto_ipa_R256,316.9772644042969,166.00318908691406,256.0,128.0,137.0,0.5,0.05,50,50,64,9050,projected_sgd,dafef547df37897cfdd07e450a80973c66a35bf8aa07cb5b24dacfe6f27e43a1,0.0031574238091707,9.655730082158699e-08,0.0561909601092338,4.443380832672119,0.0001599210954736,3.6569628417491913,4.165642076868283e-06,8.0,16.0,256.0,137.0,30018.0,32700.0,0.0007893559522926,0.5,0.0031574238091707,0.0007893559522926
van_havre,14,14,1,rseto_ipa_R1,292.9244079589844,168.49256896972656,1.0,128.0,137.0,0.5,0.05,50,50,64,9050,projected_sgd,e63fd45cd7e50f8fb6b7e0790da39726b948e2cad12a19f16f1de3f1e2a9cb4b,0.0224381554871797,6.861821475467877e-07,0.1497937142848968,1.660348415374756,0.0081393308937549,4.06644880771637,7.338375049974795e-06,8.0,16.0,1.0,137.0,30014.0,32700.0,0.0056095388717949,0.5,0.0224381554871797,0.0056095388717949
van_havre,14,14,4,rseto_ipa_R4,292.64422607421875,169.6717529296875,4.0,128.0,137.0,0.5,0.05,50,50,64,9050,projected_sgd,e63fd45cd7e50f8fb6b7e0790da39726b948e2cad12a19f16f1de3f1e2a9cb4b,0.0217149425297975,6.640655101364246e-07,0.1473599076271057,1.611167311668396,0.0083652203902602,4.0703107714653015,9.170192888469893e-06,8.0,16.0,4.0,137.0,30014.0,32700.0,0.0054287356324493,0.5,0.0217149425297975,0.0054287356324493
van_havre,14,14,16,rseto_ipa_R16,292.890380859375,169.22625732421875,16.0,128.0,137.0,0.5,0.05,50,50,64,9050,projected_sgd,e63fd45cd7e50f8fb6b7e0790da39726b948e2cad12a19f16f1de3f1e2a9cb4b,0.0017508519813418,5.3542873246215095e-08,0.0418431833386421,1.6654613018035889,0.0006312194163911,4.067359983921051,4.775537844027765e-06,8.0,16.0,16.0,137.0,30014.0,32700.0,0.0004377129953354,0.5,0.0017508519813418,0.0004377129953354
van_havre,14,14,64,rseto_ipa_R64,292.7499694824219,169.49061584472656,64.0,128.0,137.0,0.5,0.05,50,50,64,9050,projected_sgd,e63fd45cd7e50f8fb6b7e0790da39726b948e2cad12a19f16f1de3f1e2a9cb4b,0.0447441935539245,1.368323978567787e-06,0.2115282267332077,1.6568177938461304,0.0162999834865331,4.069499313831329,1.3677774493966614e-06,8.0,16.0,64.0,137.0,30014.0,32700.0,0.0111860483884811,0.5,0.0447441935539245,0.0111860483884811
van_havre,14,14,256,rseto_ipa_R256,292.7889099121094,170.07000732421875,256.0,128.0,137.0,0.5,0.05,50,50,64,9050,projected_sgd,e63fd45cd7e50f8fb6b7e0790da39726b948e2cad12a19f16f1de3f1e2a9cb4b,0.0001908012200146,5.834899674539429e-09,0.0138130811974406,1.6282252073287964,7.197011291282251e-05,4.069051265716553,9.664914354548925e-08,8.0,16.0,256.0,137.0,30014.0,32700.0,4.770030500367284e-05,0.5,0.0001908012200146,4.770030500367284e-05
van_havre,14,87,1,rseto_ipa_R1,288.317626953125,177.13406372070312,1.0,128.0,137.0,0.5,0.05,50,50,64,9050,projected_sgd,62ae7bd64d0144c8cd36d72a442dd28153562a097bbaf76225deb49b8a4a9dbd,0.884049654006958,2.7035157472710125e-05,0.9402391314506532,1.3837980031967163,0.4616695642471313,4.16301417350769,0.0028517731536469,8.0,16.0,1.0,137.0,30087.0,32700.0,0.2210124135017395,0.5,0.884049654006958,0.2210124135017395
van_havre,14,87,4,rseto_ipa_R4,288.2932434082031,184.95523071289065,4.0,128.0,137.0,0.5,0.05,50,50,64,9050,projected_sgd,62ae7bd64d0144c8cd36d72a442dd28153562a097bbaf76225deb49b8a4a9dbd,0.1024290025234222,3.132385472781607e-06,0.3200453221797943,1.3159483671188354,0.0591487102210521,4.184194028377533,0.0001936721665539,8.0,16.0,4.0,137.0,30087.0,32700.0,0.0256072506308555,0.5,0.1024290025234222,0.0256072506308555
van_havre,14,87,16,rseto_ipa_R16,287.86981201171875,207.5891571044922,16.0,128.0,137.0,0.5,0.05,50,50,64,9050,projected_sgd,62ae7bd64d0144c8cd36d72a442dd28153562a097bbaf76225deb49b8a4a9dbd,0.0675699934363365,2.066360593744321e-06,0.2599422931671142,1.0748553276062012,0.0584862604737281,4.199439823627472,2.940179540392559e-05,8.0,16.0,16.0,137.0,30087.0,32700.0,0.0168924983590841,0.5,0.0675699934363365,0.0168924983590841
van_havre,14,87,64,rseto_ipa_R64,288.2950134277344,183.4779510498047,64.0,128.0,137.0,0.5,0.05,50,50,64,9050,projected_sgd,62ae7bd64d0144c8cd36d72a442dd28153562a097bbaf76225deb49b8a4a9dbd,0.0290186554193496,8.874206400832918e-07,0.1703486293554306,1.216421604156494,0.0196114182472229,4.190472364425659,6.2916956267145e-06,8.0,16.0,64.0,137.0,30087.0,32700.0,0.0072546638548374,0.5,0.0290186554193496,0.0072546638548374
van_havre,14,87,256,rseto_ipa_R256,288.3219299316406,183.10154724121097,256.0,128.0,137.0,0.5,0.05,50,50,64,9050,projected_sgd,62ae7bd64d0144c8cd36d72a442dd28153562a097bbaf76225deb49b8a4a9dbd,0.0031898794695734,9.754982954746084e-08,0.0564790181815624,1.2269994020462036,0.0021187786478549,4.189488887786865,1.3925937309977598e-06,8.0,16.0,256.0,137.0,30087.0,32700.0,0.0007974698673933,0.5,0.0031898794695734,0.0007974698673933
van_havre,19,82,1,rseto_ipa_R1,283.6607666015625,211.28598022460935,1.0,128.0,137.0,0.5,0.05,50,50,64,9050,projected_sgd,e90c14de025c5c66c45a02b6be5e6e33f0a26e2a3ef3434173514d7a5d15ac0e,0.2824601233005523,8.312540558108594e-06,0.5314697623252869,1.446881890296936,0.1349245458841323,3.92502635717392,7.625704886241433e-05,8.0,16.0,1.0,137.0,30082.0,33980.0,0.070615030825138,0.5,0.2824601233005523,0.070615030825138
van_havre,19,82,4,rseto_ipa_R4,283.0498962402344,191.31854248046875,4.0,128.0,137.0,0.5,0.05,50,50,64,9050,projected_sgd,e90c14de025c5c66c45a02b6be5e6e33f0a26e2a3ef3434173514d7a5d15ac0e,0.2911063730716705,8.56699170981301e-06,0.5395427346229553,1.6094224452972412,0.1123858466744422,3.919367641210556,0.000257210291367,8.0,16.0,4.0,137.0,30082.0,33980.0,0.0727765932679176,0.5,0.2911063730716705,0.0727765932679176
van_havre,19,82,16,rseto_ipa_R16,283.10400390625,191.50799560546875,16.0,128.0,137.0,0.5,0.05,50,50,64,9050,projected_sgd,e90c14de025c5c66c45a02b6be5e6e33f0a26e2a3ef3434173514d7a5d15ac0e,0.2601296305656433,7.655374247406144e-06,0.5100290775299072,1.7700400352478027,0.0830278173089027,3.9222671389579777,2.617599940078565e-05,8.0,16.0,16.0,137.0,30082.0,33980.0,0.0650324076414108,0.5,0.2601296305656433,0.0650324076414108
van_havre,19,82,64,rseto_ipa_R64,282.81561279296875,190.44078063964844,64.0,128.0,137.0,0.5,0.05,50,50,64,9050,projected_sgd,e90c14de025c5c66c45a02b6be5e6e33f0a26e2a3ef3434173514d7a5d15ac0e,0.029997531324625,8.827996111904213e-07,0.1731979548931121,1.5791813135147097,0.0120287779718637,3.926474392414093,3.966929784025654e-06,8.0,16.0,64.0,137.0,30082.0,33980.0,0.0074993828311562,0.5,0.029997531324625,0.0074993828311562
van_havre,19,82,256,rseto_ipa_R256,283.1883239746094,190.54539489746097,256.0,128.0,137.0,0.5,0.05,50,50,64,9050,projected_sgd,e90c14de025c5c66c45a02b6be5e6e33f0a26e2a3ef3434173514d7a5d15ac0e,0.0104859648272395,3.085922628542903e-07,0.102401003241539,1.7362886667251587,0.0034782798029482,3.919707179069519,2.340067664720534e-06,8.0,16.0,256.0,137.0,30082.0,33980.0,0.0026214912068098,0.5,0.0104859648272395,0.0026214912068098
van_havre,19,15,1,rseto_ipa_R1,265.909423828125,175.24903869628906,1.0,128.0,137.0,0.5,0.05,50,50,64,9050,projected_sgd,cb34c1839b2176d4bd532159eec9244289e92c58cbc2897c030cbb7489f2c296,0.127809077501297,3.761303105420666e-06,0.3575039505958557,2.106138229370117,0.02881296351552,3.5922382473945618,0.0001737603659738,8.0,16.0,1.0,137.0,30015.0,33980.0,0.0319522693753242,0.5,0.127809077501297,0.0319522693753242
van_havre,19,15,4,rseto_ipa_R4,265.81005859375,169.12521362304688,4.0,128.0,137.0,0.5,0.05,50,50,64,9050,projected_sgd,cb34c1839b2176d4bd532159eec9244289e92c58cbc2897c030cbb7489f2c296,0.0273604579269886,8.051929967223259e-07,0.165409967303276,2.1338107585906982,0.0060091288760304,3.585213154554367,5.89778380220959e-05,8.0,16.0,4.0,137.0,30015.0,33980.0,0.0068401144817471,0.5,0.0273604579269886,0.0068401144817471
van_havre,19,15,16,rseto_ipa_R16,265.8544006347656,169.6731414794922,16.0,128.0,137.0,0.5,0.05,50,50,64,9050,projected_sgd,cb34c1839b2176d4bd532159eec9244289e92c58cbc2897c030cbb7489f2c296,0.0025816455017775,7.597544282589298e-08,0.0508098974823951,2.0982935428619385,0.0005863597616553,3.583498239517212,7.681831497003649e-06,8.0,16.0,16.0,137.0,30015.0,33980.0,0.0006454113754443,0.5,0.0025816455017775,0.0006454113754443
van_havre,19,15,64,rseto_ipa_R64,266.0060119628906,174.85330200195312,64.0,128.0,137.0,0.5,0.05,50,50,64,9050,projected_sgd,cb34c1839b2176d4bd532159eec9244289e92c58cbc2897c030cbb7489f2c296,0.0022686517331749,6.676432207086691e-08,0.0476303659379482,2.0947506427764893,0.0005170149961486,3.585752308368683,5.46089597313377e-06,8.0,16.0,64.0,137.0,30015.0,33980.0,0.0005671629332937,0.5,0.0022686517331749,0.0005671629332937
van_havre,19,15,256,rseto_ipa_R256,265.9474792480469,170.25579833984375,256.0,128.0,137.0,0.5,0.05,50,50,64,9050,projected_sgd,cb34c1839b2176d4bd532159eec9244289e92c58cbc2897c030cbb7489f2c296,0.0003127974341623,9.20533960169223e-09,0.0176860801875591,2.0801572799682617,7.22887780284509e-05,3.5852460265159607,8.719638628917892e-07,8.0,16.0,256.0,137.0,30015.0,33980.0,7.819935854058713e-05,0.5,0.0003127974341623,7.819935854058713e-05
van_havre,19,4,1,rseto_ipa_R1,294.20269775390625,155.79965209960938,1.0,128.0,137.0,0.5,0.05,50,50,64,9050,projected_sgd,014743b694c72e3462cf0b24c3b60bf7f34ee273e487c71e494f3e7151444f4a,3.3672170639038086,9.909408981911838e-05,1.8349978923797607,3.135134696960449,0.3425773680210113,3.5989401042461395,0.0009983716615228,8.0,16.0,1.0,137.0,30004.0,33980.0,0.8418042659759521,0.5,3.3672170639038086,0.8418042659759521
van_havre,19,4,4,rseto_ipa_R4,293.7684020996094,155.3126983642578,4.0,128.0,137.0,0.5,0.05,50,50,64,9050,projected_sgd,014743b694c72e3462cf0b24c3b60bf7f34ee273e487c71e494f3e7151444f4a,0.3084507882595062,9.07742196432082e-06,0.5553834438323975,3.1775221824645996,0.0305498223751783,3.609234780073166,0.0001514641825457,8.0,16.0,4.0,137.0,30004.0,33980.0,0.0771126970648765,0.5,0.3084507882595062,0.0771126970648765
van_havre,19,4,16,rseto_ipa_R16,294.0142822265625,156.74969482421875,16.0,128.0,137.0,0.5,0.05,50,50,64,9050,projected_sgd,014743b694c72e3462cf0b24c3b60bf7f34ee273e487c71e494f3e7151444f4a,0.115416519343853,3.3966014143516077e-06,0.3397300541400909,3.3496580123901367,0.0102864867076277,3.599371016025543,6.504074545432559e-05,8.0,16.0,16.0,137.0,30004.0,33980.0,0.0288541298359632,0.5,0.115416519343853,0.0288541298359632
van_havre,19,4,64,rseto_ipa_R64,293.97479248046875,156.44796752929688,64.0,128.0,137.0,0.5,0.05,50,50,64,9050,projected_sgd,014743b694c72e3462cf0b24c3b60bf7f34ee273e487c71e494f3e7151444f4a,3.493223190307617,0.0001028023325488,1.8690166473388672,2.587925434112549,0.5215822458267212,3.604205906391144,1.6619453110219444e-05,8.0,16.0,64.0,137.0,30004.0,33980.0,0.8733057975769043,0.5,3.493223190307617,0.8733057975769043
van_havre,19,4,256,rseto_ipa_R256,293.9962463378906,157.45677185058594,256.0,128.0,137.0,0.5,0.05,50,50,64,9050,projected_sgd,014743b694c72e3462cf0b24c3b60bf7f34ee273e487c71e494f3e7151444f4a,1.0772868394851685,3.170355557813309e-05,1.0379242897033691,2.748922824859619,0.1425628215074539,3.603458791971206,2.434585493408089e-05,8.0,16.0,256.0,137.0,30004.0,33980.0,0.2693217098712921,0.5,1.0772868394851685,0.2693217098712921
