dataset,dim,random_state,lambda,method,metric1,metric2,replications,samples_per_replication,final_samples_per_replication,fidelity_weight,smoothing_mu,configured_epochs,epochs_ran,batch_size,steps_ran,optimizer,initial_checkpoint_sha256,ipa_gradient_variance_trace,ipa_gradient_variance_mean_per_parameter,ipa_gradient_std_norm,ipa_gradient_mean_norm,ipa_gradient_relative_variance,ipa_gradient_loss_mean,ipa_gradient_loss_variance,gradient_variance_repeats,gradient_variance_batch_size,gradient_variance_replications,gradient_variance_samples_per_replication,gradient_variance_seed,gradient_parameter_count,weighted_ipa_gradient_variance_trace,ipa_gradient_weight
van_havre,19,15,0.1,rseto_ipa_lambda0.1,260.8419189453125,979.5791625976562,16.0,128.0,137.0,0.1,0.05,50,50,64,9050,projected_sgd,cb34c1839b2176d4bd532159eec9244289e92c58cbc2897c030cbb7489f2c296,7.759842264931649e-05,2.283649935819198e-09,0.008808996528387,0.6502024531364441,0.0001835505536291,3.737774133682251,9.037998519748466e-07,8.0,16.0,16.0,137.0,30015.0,33980.0,6.285472234594636e-05,0.9
van_havre,19,15,0.3,rseto_ipa_lambda0.3,263.94439697265625,219.29861450195312,16.0,128.0,137.0,0.3,0.05,50,50,64,9050,projected_sgd,cb34c1839b2176d4bd532159eec9244289e92c58cbc2897c030cbb7489f2c296,0.00171722646337,5.053638929553018e-08,0.0414394326508045,1.3407188653945925,0.0009553271229378,3.647533923387527,2.840954013752902e-06,8.0,16.0,16.0,137.0,30015.0,33980.0,0.0008414409670513,0.7
van_havre,19,15,0.5,rseto_ipa_lambda0.5,265.8544006347656,169.6731414794922,16.0,128.0,137.0,0.5,0.05,50,50,64,9050,projected_sgd,cb34c1839b2176d4bd532159eec9244289e92c58cbc2897c030cbb7489f2c296,0.0025816455017775,7.597544282589298e-08,0.0508098974823951,2.0982935428619385,0.0005863597616553,3.583498239517212,7.681831497003649e-06,8.0,16.0,16.0,137.0,30015.0,33980.0,0.0006454113754443,0.5
van_havre,19,15,0.7,rseto_ipa_lambda0.7,268.9002380371094,167.04771423339844,16.0,128.0,137.0,0.7,0.05,50,50,64,9050,projected_sgd,cb34c1839b2176d4bd532159eec9244289e92c58cbc2897c030cbb7489f2c296,0.0095456633716821,2.809200623232755e-07,0.0977019071578979,3.3934924602508545,0.0008289194665849,3.470065116882324,1.4554728571576042e-05,8.0,16.0,16.0,137.0,30015.0,33980.0,0.0008591097034513,0.3
van_havre,19,15,0.9,rseto_ipa_lambda0.9,283.3804016113281,165.6162872314453,16.0,128.0,137.0,0.9,0.05,50,50,64,9050,projected_sgd,cb34c1839b2176d4bd532159eec9244289e92c58cbc2897c030cbb7489f2c296,0.4122858941555023,1.2133193195040803e-05,0.6420949101448059,10.937767028808594,0.0034462050534784,2.92620649933815,0.000307110902147,8.0,16.0,16.0,137.0,30015.0,33980.0,0.004122858941555,0.0999999999999999
van_havre,19,4,0.1,rseto_ipa_lambda0.1,290.13714599609375,240.0440673828125,16.0,128.0,137.0,0.1,0.05,50,50,64,9050,projected_sgd,014743b694c72e3462cf0b24c3b60bf7f34ee273e487c71e494f3e7151444f4a,0.0024802214466035,7.299062332322137e-08,0.0498018227517604,1.12823748588562,0.001948450691998,3.687638849020004,5.402382221575408e-06,8.0,16.0,16.0,137.0,30004.0,33980.0,0.0020089793717488,0.9
van_havre,19,4,0.3,rseto_ipa_lambda0.3,291.1411437988281,174.22410583496094,16.0,128.0,137.0,0.3,0.05,50,50,64,9050,projected_sgd,014743b694c72e3462cf0b24c3b60bf7f34ee273e487c71e494f3e7151444f4a,0.1001260727643966,2.9466177693393547e-06,0.3164270520210266,1.7741076946258545,0.0318117253482341,3.663184106349945,1.5576110493092138e-05,8.0,16.0,16.0,137.0,30004.0,33980.0,0.0490617756545543,0.7
van_havre,19,4,0.5,rseto_ipa_lambda0.5,294.0142822265625,156.74969482421875,16.0,128.0,137.0,0.5,0.05,50,50,64,9050,projected_sgd,014743b694c72e3462cf0b24c3b60bf7f34ee273e487c71e494f3e7151444f4a,0.115416519343853,3.3966014143516077e-06,0.3397300541400909,3.3496580123901367,0.0102864867076277,3.599371016025543,6.504074545432559e-05,8.0,16.0,16.0,137.0,30004.0,33980.0,0.0288541298359632,0.5
van_havre,19,4,0.7,rseto_ipa_lambda0.7,301.6152038574219,152.98214721679688,16.0,128.0,137.0,0.7,0.05,50,50,64,9050,projected_sgd,014743b694c72e3462cf0b24c3b60bf7f34ee273e487c71e494f3e7151444f4a,0.2712996006011963,7.98409655544674e-06,0.5208643078804016,5.844658851623535,0.0079420171678066,3.4659089148044586,0.0001131489496099,8.0,16.0,16.0,137.0,30004.0,33980.0,0.0244169640541076,0.3
van_havre,19,4,0.9,rseto_ipa_lambda0.9,334.1439514160156,151.6446533203125,16.0,128.0,137.0,0.9,0.05,50,50,64,9050,projected_sgd,014743b694c72e3462cf0b24c3b60bf7f34ee273e487c71e494f3e7151444f4a,182.10842895507812,0.0053592827171087,13.494755744934082,12.423614501953123,1.1798698902130127,2.94135919213295,0.0085009090431954,8.0,16.0,16.0,137.0,30004.0,33980.0,1.8210842895507804,0.0999999999999999
van_havre,19,95,0.1,rseto_ipa_lambda0.1,300.63140869140625,240.33892822265625,16.0,128.0,137.0,0.1,0.05,50,50,64,9050,projected_sgd,9ad55b69db990f153e8df55d08d68feb60c4decf80bac9cb3feaa01a3daf01f0,0.002221503527835,6.537679553275666e-08,0.0471328273415565,0.7820708751678467,0.0036320746876299,4.137701094150543,2.395307380506243e-06,8.0,16.0,16.0,137.0,30095.0,33980.0,0.0017994178575463,0.9
van_havre,19,95,0.3,rseto_ipa_lambda0.3,300.9249572753906,194.9627990722656,16.0,128.0,137.0,0.3,0.05,50,50,64,9050,projected_sgd,9ad55b69db990f153e8df55d08d68feb60c4decf80bac9cb3feaa01a3daf01f0,0.0140283238142728,4.128406203562918e-07,0.1184412240982055,1.0571573972702026,0.0125523917376995,4.129083216190338,5.6896534285247725e-06,8.0,16.0,16.0,137.0,30095.0,33980.0,0.0068738786689937,0.7
van_havre,19,95,0.5,rseto_ipa_lambda0.5,301.64892578125,187.49972534179688,16.0,128.0,137.0,0.5,0.05,50,50,64,9050,projected_sgd,9ad55b69db990f153e8df55d08d68feb60c4decf80bac9cb3feaa01a3daf01f0,0.1592414379119873,4.6863283387210686e-06,0.3990506827831268,2.407885789871216,0.0274652987718582,4.101960122585297,3.410375753430474e-05,8.0,16.0,16.0,137.0,30095.0,33980.0,0.0398103594779968,0.5
van_havre,19,95,0.7,rseto_ipa_lambda0.7,302.5957336425781,186.87779235839844,16.0,128.0,137.0,0.7,0.05,50,50,64,9050,projected_sgd,9ad55b69db990f153e8df55d08d68feb60c4decf80bac9cb3feaa01a3daf01f0,0.5267234444618225,1.5500983863603324e-05,0.7257571220397949,4.288285732269287,0.0286427829414606,4.054218828678131,0.0001449706370319,8.0,16.0,16.0,137.0,30095.0,33980.0,0.047405110001564,0.3
van_havre,19,95,0.9,rseto_ipa_lambda0.9,314.51568603515625,184.97732543945312,16.0,128.0,137.0,0.9,0.05,50,50,64,9050,projected_sgd,9ad55b69db990f153e8df55d08d68feb60c4decf80bac9cb3feaa01a3daf01f0,3.2082574367523193,9.441604925086722e-05,1.7911609411239624,11.435691833496094,0.0245326403528451,3.64133757352829,0.0015842267757558,8.0,16.0,16.0,137.0,30095.0,33980.0,0.0320825743675231,0.0999999999999999
van_havre,19,36,0.1,rseto_ipa_lambda0.1,271.5369873046875,586.1710205078125,16.0,128.0,137.0,0.1,0.05,50,50,64,9050,projected_sgd,344353085eac7599368c8293b9d7b13c9b161e2328eea7c4c8f4372fd91d881f,5.53353238501586e-05,1.6284674719813095e-09,0.0074387718923389,0.6612634062767029,0.0001265474857063,3.8576865196228023,1.5249939581605889e-06,8.0,16.0,16.0,137.0,30036.0,33980.0,4.482161231862847e-05,0.9
van_havre,19,36,0.3,rseto_ipa_lambda0.3,272.1831970214844,193.47035217285156,16.0,128.0,137.0,0.3,0.05,50,50,64,9050,projected_sgd,344353085eac7599368c8293b9d7b13c9b161e2328eea7c4c8f4372fd91d881f,0.1950472742319107,5.740061169490218e-06,0.4416415691375732,1.7364163398742676,0.0646892562508583,3.820098429918289,3.4595659817528356e-05,8.0,16.0,16.0,137.0,30036.0,33980.0,0.0955731643736362,0.7
van_havre,19,36,0.5,rseto_ipa_lambda0.5,273.135009765625,155.51266479492188,16.0,128.0,137.0,0.5,0.05,50,50,64,9050,projected_sgd,344353085eac7599368c8293b9d7b13c9b161e2328eea7c4c8f4372fd91d881f,0.0544757582247257,1.6031711993491626e-06,0.2334004193544387,1.4584226608276367,0.0256115850061178,3.813025116920471,1.0764335408046982e-05,8.0,16.0,16.0,137.0,30036.0,33980.0,0.0136189395561814,0.5
van_havre,19,36,0.7,rseto_ipa_lambda0.7,274.39068603515625,153.3801727294922,16.0,128.0,137.0,0.7,0.05,50,50,64,9050,projected_sgd,344353085eac7599368c8293b9d7b13c9b161e2328eea7c4c8f4372fd91d881f,0.0666292011737823,1.9608357888500905e-06,0.2581263184547424,2.112325668334961,0.0149328550323843,3.778426945209503,1.975881245844643e-05,8.0,16.0,16.0,137.0,30036.0,33980.0,0.0059966281056404,0.3
van_havre,19,36,0.9,rseto_ipa_lambda0.9,297.327392578125,153.0513153076172,16.0,128.0,137.0,0.9,0.05,50,50,64,9050,projected_sgd,344353085eac7599368c8293b9d7b13c9b161e2328eea7c4c8f4372fd91d881f,0.3163078129291534,9.308646440331358e-06,0.5624125003814697,10.91322898864746,0.0026558490935713,3.2896890342235565,0.0001884179529016,8.0,16.0,16.0,137.0,30036.0,33980.0,0.0031630781292915,0.0999999999999999
van_havre,19,32,0.1,rseto_ipa_lambda0.1,284.7645263671875,204.1599273681641,16.0,128.0,137.0,0.1,0.05,50,50,64,9050,projected_sgd,0e8e7ba1b996a83247ff72e097e04945b4323c5a483812f55a660af0e25531b8,7.724701404571533,0.0002273308200528,2.779334783554077,17.752092361450195,0.0245122145861387,10.068707466125488,0.0096284633564209,8.0,16.0,16.0,137.0,30032.0,33980.0,6.257008137702942,0.9
van_havre,19,32,0.3,rseto_ipa_lambda0.3,287.1897277832031,168.01039123535156,16.0,128.0,137.0,0.3,0.05,50,50,64,9050,projected_sgd,0e8e7ba1b996a83247ff72e097e04945b4323c5a483812f55a660af0e25531b8,3.6264896392822266,0.0001067242410499,1.9043344259262085,20.64167022705078,0.0085113160312175,10.835684776306152,0.0098987843204148,8.0,16.0,16.0,137.0,30032.0,33980.0,1.7769799232482908,0.7
van_havre,19,32,0.5,rseto_ipa_lambda0.5,290.1590270996094,164.78880310058594,16.0,128.0,137.0,0.5,0.05,50,50,64,9050,projected_sgd,0e8e7ba1b996a83247ff72e097e04945b4323c5a483812f55a660af0e25531b8,4.698566436767578,0.0001382744667353,2.1676177978515625,25.27357292175293,0.0073558371514081,11.745592594146729,0.0085756407830298,8.0,16.0,16.0,137.0,30032.0,33980.0,1.1746416091918943,0.5
van_havre,19,32,0.7,rseto_ipa_lambda0.7,296.0359191894531,163.79043579101562,16.0,128.0,137.0,0.7,0.05,50,50,64,9050,projected_sgd,0e8e7ba1b996a83247ff72e097e04945b4323c5a483812f55a660af0e25531b8,5.9631524085998535,0.0001754900586092,2.4419567584991455,36.06802749633789,0.0045838574878871,13.489881753921509,0.0098331457735574,8.0,16.0,16.0,137.0,30032.0,33980.0,0.536683716773987,0.3
van_havre,19,32,0.9,rseto_ipa_lambda0.9,310.7772521972656,162.6286163330078,16.0,128.0,137.0,0.9,0.05,50,50,64,9050,projected_sgd,0e8e7ba1b996a83247ff72e097e04945b4323c5a483812f55a660af0e25531b8,35.920570373535156,0.0010571092134341,5.993377208709717,69.92976379394531,0.0073454617522656,17.772637367248535,0.0428095455343801,8.0,16.0,16.0,137.0,30032.0,33980.0,0.3592057037353514,0.0999999999999999
van_havre,19,29,0.1,rseto_ipa_lambda0.1,281.8813171386719,973.93701171875,16.0,128.0,137.0,0.1,0.05,50,50,64,9050,projected_sgd,439de3d690b01dbb6f7a8469b4b9b8672c57793ee92d3786cd52bd508352ce25,0.0002297827304573,6.762293391915364e-09,0.0151585862040519,0.7135060429573059,0.0004513589374255,4.20229172706604,3.0984023006957225e-06,8.0,16.0,16.0,137.0,30029.0,33980.0,0.0001861240116704,0.9
van_havre,19,29,0.3,rseto_ipa_lambda0.3,283.91412353515625,231.7908477783203,16.0,128.0,137.0,0.3,0.05,50,50,64,9050,projected_sgd,439de3d690b01dbb6f7a8469b4b9b8672c57793ee92d3786cd52bd508352ce25,0.009256949648261,2.724234775541845e-07,0.0962130427360534,1.594952940940857,0.0036389173474162,4.151764929294586,5.993428881570903e-06,8.0,16.0,16.0,137.0,30029.0,33980.0,0.0045359053276479,0.7
van_havre,19,29,0.5,rseto_ipa_lambda0.5,288.7604675292969,172.3188018798828,16.0,128.0,137.0,0.5,0.05,50,50,64,9050,projected_sgd,439de3d690b01dbb6f7a8469b4b9b8672c57793ee92d3786cd52bd508352ce25,0.1668572425842285,4.91045466333162e-06,0.408481627702713,3.660266876220703,0.0124543067067861,4.023413717746735,4.0306926974510914e-05,8.0,16.0,16.0,137.0,30029.0,33980.0,0.0417143106460571,0.5
van_havre,19,29,0.7,rseto_ipa_lambda0.7,321.3601989746094,158.9884490966797,16.0,128.0,137.0,0.7,0.05,50,50,64,9050,projected_sgd,439de3d690b01dbb6f7a8469b4b9b8672c57793ee92d3786cd52bd508352ce25,0.9263921976089478,2.726286584220361e-05,0.9624927043914796,9.544880867004396,0.0101684285327792,3.3689481914043427,0.0004849324519428,8.0,16.0,16.0,137.0,30029.0,33980.0,0.0833752977848053,0.3
van_havre,19,29,0.9,rseto_ipa_lambda0.9,353.2664489746094,157.56158447265625,16.0,128.0,137.0,0.9,0.05,50,50,64,9050,projected_sgd,439de3d690b01dbb6f7a8469b4b9b8672c57793ee92d3786cd52bd508352ce25,0.2429820001125335,7.150735655159224e-06,0.4929320514202118,8.385051727294922,0.0034559112973511,2.5542593002319336,0.0004487649874493,8.0,16.0,16.0,137.0,30029.0,33980.0,0.0024298200011253,0.0999999999999999
van_havre,19,18,0.1,rseto_ipa_lambda0.1,289.9388122558594,187.7470703125,16.0,128.0,137.0,0.1,0.05,50,50,64,9050,projected_sgd,4a91b525a05403bd2ba4d60081a6b7d241a91ee42b190c869365c0435cb30eac,0.0010829123202711,3.1869110017623825e-08,0.0329076312482357,0.8401119709014893,0.0015343305421993,3.94320496916771,1.8217996437134128e-06,8.0,16.0,16.0,137.0,30018.0,33980.0,0.0008771589794196,0.9
van_havre,19,18,0.3,rseto_ipa_lambda0.3,290.4673767089844,162.4583282470703,16.0,128.0,137.0,0.3,0.05,50,50,64,9050,projected_sgd,4a91b525a05403bd2ba4d60081a6b7d241a91ee42b190c869365c0435cb30eac,0.0063538057729601,1.869866395054487e-07,0.079710766673088,1.0388187170028689,0.00588781805709,3.9299552738666534,2.323238804129752e-06,8.0,16.0,16.0,137.0,30018.0,33980.0,0.0031133648287504,0.7
van_havre,19,18,0.5,rseto_ipa_lambda0.5,291.2957458496094,157.85183715820312,16.0,128.0,137.0,0.5,0.05,50,50,64,9050,projected_sgd,4a91b525a05403bd2ba4d60081a6b7d241a91ee42b190c869365c0435cb30eac,0.0513137094676494,1.5101149983820503e-06,0.2265252918004989,1.578559160232544,0.0205926243215799,3.905933111906051,8.40459388586266e-06,8.0,16.0,16.0,137.0,30018.0,33980.0,0.0128284273669123,0.5
van_havre,19,18,0.7,rseto_ipa_lambda0.7,294.0568542480469,156.8770294189453,16.0,128.0,137.0,0.7,0.05,50,50,64,9050,projected_sgd,4a91b525a05403bd2ba4d60081a6b7d241a91ee42b190c869365c0435cb30eac,0.0961919501423835,2.830840230672038e-06,0.3101482689380646,3.533660650253296,0.0077035170979797,3.8295492231845856,3.399553599946005e-05,8.0,16.0,16.0,137.0,30018.0,33980.0,0.0086572755128145,0.3
van_havre,19,18,0.9,rseto_ipa_lambda0.9,331.5072021484375,155.45484924316406,16.0,128.0,137.0,0.9,0.05,50,50,64,9050,projected_sgd,4a91b525a05403bd2ba4d60081a6b7d241a91ee42b190c869365c0435cb30eac,0.5563341379165649,1.6372399841202423e-05,0.7458781003952026,11.019550323486328,0.0045815031044185,3.0840975046157837,0.0002418215736952,8.0,16.0,16.0,137.0,30018.0,33980.0,0.0055633413791656,0.0999999999999999
van_havre,19,14,0.1,rseto_ipa_lambda0.1,280.6712646484375,519.2201538085938,16.0,128.0,137.0,0.1,0.05,50,50,64,9050,projected_sgd,8b60cc7cd2d0502657b6d4a688ac57f4e62662c311c90c8b07a99216e8412a45,0.0056485459208488,1.6623148724193018e-07,0.0751568078994751,0.9477025866508484,0.0062891584821045,3.896537333726883,8.577293222344906e-06,8.0,16.0,16.0,137.0,30014.0,33980.0,0.0045753221958875,0.9
van_havre,19,14,0.3,rseto_ipa_lambda0.3,281.7914733886719,191.23049926757812,16.0,128.0,137.0,0.3,0.05,50,50,64,9050,projected_sgd,8b60cc7cd2d0502657b6d4a688ac57f4e62662c311c90c8b07a99216e8412a45,0.0405633598566055,1.19374215046264e-06,0.2014034688472747,1.597057819366455,0.0159034971147775,3.869687110185623,2.581022732682316e-05,8.0,16.0,16.0,137.0,30014.0,33980.0,0.0198760463297367,0.7
van_havre,19,14,0.5,rseto_ipa_lambda0.5,282.3260803222656,173.89390563964844,16.0,128.0,137.0,0.5,0.05,50,50,64,9050,projected_sgd,8b60cc7cd2d0502657b6d4a688ac57f4e62662c311c90c8b07a99216e8412a45,0.0797821730375289,2.3479155970562715e-06,0.2824573814868927,2.220493793487549,0.0161810517311096,3.8462992310523982,3.643236641031373e-05,8.0,16.0,16.0,137.0,30014.0,33980.0,0.0199455432593822,0.5
van_havre,19,14,0.7,rseto_ipa_lambda0.7,288.7165222167969,172.35183715820312,16.0,128.0,137.0,0.7,0.05,50,50,64,9050,projected_sgd,8b60cc7cd2d0502657b6d4a688ac57f4e62662c311c90c8b07a99216e8412a45,0.4822557270526886,1.4192340131558012e-05,0.694446325302124,5.450578212738037,0.0162327531725168,3.6721457839012146,0.0002602139437247,8.0,16.0,16.0,137.0,30014.0,33980.0,0.0434030154347419,0.3
van_havre,19,14,0.9,rseto_ipa_lambda0.9,331.6250305175781,171.35568237304688,16.0,128.0,137.0,0.9,0.05,50,50,64,9050,projected_sgd,8b60cc7cd2d0502657b6d4a688ac57f4e62662c311c90c8b07a99216e8412a45,0.325511634349823,9.57950669544516e-06,0.5705362558364868,9.54892921447754,0.0035699091386049,2.9665758907794952,0.0004241016103969,8.0,16.0,16.0,137.0,30014.0,33980.0,0.0032551163434982,0.0999999999999999
van_havre,19,87,0.1,rseto_ipa_lambda0.1,274.4111022949219,207.04249572753903,16.0,128.0,137.0,0.1,0.05,50,50,64,9050,projected_sgd,2d8482644992adbc5177e00461037ae5db4729538c8910256bd5a2d680a792dc,0.1708861589431762,5.02902184962295e-06,0.4133837819099426,9.845766067504885,0.0017628194764256,15.560486078262327,0.0001217556228506,8.0,16.0,16.0,137.0,30087.0,33980.0,0.1384177887439727,0.9
van_havre,19,87,0.3,rseto_ipa_lambda0.3,274.6928405761719,193.09271240234375,16.0,128.0,137.0,0.3,0.05,50,50,64,9050,projected_sgd,2d8482644992adbc5177e00461037ae5db4729538c8910256bd5a2d680a792dc,0.880680501461029,2.5917614038917236e-05,0.938445806503296,11.998761177062988,0.006117099430412,15.678505182266235,0.0002776182777779,8.0,16.0,16.0,137.0,30087.0,33980.0,0.4315334457159042,0.7
van_havre,19,87,0.5,rseto_ipa_lambda0.5,275.34515380859375,179.11459350585938,16.0,128.0,137.0,0.5,0.05,50,50,64,9050,projected_sgd,2d8482644992adbc5177e00461037ae5db4729538c8910256bd5a2d680a792dc,5.6026225090026855,0.0001648800098337,2.366986036300659,16.811992645263672,0.0198222510516643,15.944117665290833,0.001271177757433,8.0,16.0,16.0,137.0,30087.0,33980.0,1.4006556272506714,0.5
van_havre,19,87,0.7,rseto_ipa_lambda0.7,276.39453125,172.0772247314453,16.0,128.0,137.0,0.7,0.05,50,50,64,9050,projected_sgd,2d8482644992adbc5177e00461037ae5db4729538c8910256bd5a2d680a792dc,8296.361328125,0.2441542446613311,91.08436584472656,64.7085952758789,1.9813612699508667,16.592376947402954,0.0909539330245934,8.0,16.0,16.0,137.0,30087.0,33980.0,746.6725195312503,0.3
van_havre,19,87,0.9,rseto_ipa_lambda0.9,288.3671569824219,164.92030334472656,16.0,128.0,137.0,0.9,0.05,50,50,64,9050,projected_sgd,2d8482644992adbc5177e00461037ae5db4729538c8910256bd5a2d680a792dc,1112.451904296875,0.0327384322881698,33.35343933105469,165.35018920898438,0.0406885184347629,22.46254301071167,0.9446224201723712,8.0,16.0,16.0,137.0,30087.0,33980.0,11.124519042968744,0.0999999999999999
van_havre,24,82,0.1,rseto_ipa_lambda0.1,294.926513671875,240.8151397705078,16.0,128.0,137.0,0.1,0.05,50,50,64,9050,projected_sgd,f65e2e3fee45552dfb040927016ac1bc1e174b76c30dedf9d31858b6be12e52a,0.0123820817098021,3.5116511298838304e-07,0.1112748011946678,0.7008085250854492,0.0252112802118062,3.899761974811554,1.6609269672634191e-06,8.0,16.0,16.0,137.0,30082.0,35260.0,0.0100294861849397,0.9
van_havre,24,82,0.3,rseto_ipa_lambda0.3,296.0772399902344,200.65135192871097,16.0,128.0,137.0,0.3,0.05,50,50,64,9050,projected_sgd,f65e2e3fee45552dfb040927016ac1bc1e174b76c30dedf9d31858b6be12e52a,0.0575313083827495,1.6316309938702034e-06,0.2398568540811538,0.9993153214454652,0.0576101690530777,3.885402411222458,5.933609152464214e-06,8.0,16.0,16.0,137.0,30082.0,35260.0,0.0281903411075472,0.7
van_havre,24,82,0.5,rseto_ipa_lambda0.5,296.24652099609375,194.09266662597656,16.0,128.0,137.0,0.5,0.05,50,50,64,9050,projected_sgd,f65e2e3fee45552dfb040927016ac1bc1e174b76c30dedf9d31858b6be12e52a,0.2655355334281921,7.530786660936428e-06,0.5153014063835144,1.7175047397613523,0.0900174528360366,3.869441330432892,1.7603170862555218e-05,8.0,16.0,16.0,137.0,30082.0,35260.0,0.066383883357048,0.5
van_havre,24,82,0.7,rseto_ipa_lambda0.7,297.3684997558594,193.7944793701172,16.0,128.0,137.0,0.7,0.05,50,50,64,9050,projected_sgd,f65e2e3fee45552dfb040927016ac1bc1e174b76c30dedf9d31858b6be12e52a,0.2938308417797088,8.333262485393789e-06,0.5420616865158081,2.253741502761841,0.0578481070697307,3.842087060213089,5.686311535616336e-05,8.0,16.0,16.0,137.0,30082.0,35260.0,0.0264447757601738,0.3
van_havre,24,82,0.9,rseto_ipa_lambda0.9,301.0364685058594,192.74966430664065,16.0,128.0,137.0,0.9,0.05,50,50,64,9050,projected_sgd,f65e2e3fee45552dfb040927016ac1bc1e174b76c30dedf9d31858b6be12e52a,1.991207242012024,5.6472126743756235e-05,1.411101460456848,7.770236968994141,0.0329797938466072,3.6989188194274902,0.000532152517735,8.0,16.0,16.0,137.0,30082.0,35260.0,0.0199120724201202,0.0999999999999999
van_havre,24,15,0.1,rseto_ipa_lambda0.1,304.0721435546875,207.7507476806641,16.0,128.0,137.0,0.1,0.05,50,50,64,9050,projected_sgd,5a78676afe9eb620446c1fe56d9a29cfcfcf328a303b8ba592aa354981a60fa2,0.0028718919493258,8.14490093148379e-08,0.0535900369286537,1.276801347732544,0.0017616573022678,3.971180528402329,1.8331441771530471e-06,8.0,16.0,16.0,137.0,30015.0,35260.0,0.0023262324789538,0.9
van_havre,24,15,0.3,rseto_ipa_lambda0.3,306.6618347167969,174.41500854492188,16.0,128.0,137.0,0.3,0.05,50,50,64,9050,projected_sgd,5a78676afe9eb620446c1fe56d9a29cfcfcf328a303b8ba592aa354981a60fa2,0.0253307372331619,7.183986667769204e-07,0.159156322479248,1.9230897426605225,0.0068493401631712,3.930310487747192,5.953519283658741e-06,8.0,16.0,16.0,137.0,30015.0,35260.0,0.0124120612442493,0.7
van_havre,24,15,0.5,rseto_ipa_lambda0.5,314.5096130371094,167.7898406982422,16.0,128.0,137.0,0.5,0.05,50,50,64,9050,projected_sgd,5a78676afe9eb620446c1fe56d9a29cfcfcf328a303b8ba592aa354981a60fa2,0.0703429654240608,1.994979129449348e-06,0.2652224898338318,4.047872066497803,0.0042930617928504,3.8131851255893703,1.6591134371627243e-05,8.0,16.0,16.0,137.0,30015.0,35260.0,0.0175857413560152,0.5
van_havre,24,15,0.7,rseto_ipa_lambda0.7,335.7119140625,166.58261108398438,16.0,128.0,137.0,0.7,0.05,50,50,64,9050,projected_sgd,5a78676afe9eb620446c1fe56d9a29cfcfcf328a303b8ba592aa354981a60fa2,0.1906009763479232,5.405586307460908e-06,0.4365787208080292,4.854726314544678,0.0080871516838669,3.5008300840854645,5.027103793407507e-05,8.0,16.0,16.0,137.0,30015.0,35260.0,0.0171540878713131,0.3
van_havre,24,15,0.9,rseto_ipa_lambda0.9,383.3762817382813,166.16993713378906,16.0,128.0,137.0,0.9,0.05,50,50,64,9050,projected_sgd,5a78676afe9eb620446c1fe56d9a29cfcfcf328a303b8ba592aa354981a60fa2,19.9785213470459,0.0005666058277711,4.469733715057373,12.647016525268556,0.1249071136116981,2.8113835155963898,0.0004305299962561,8.0,16.0,16.0,137.0,30015.0,35260.0,0.1997852134704588,0.0999999999999999
van_havre,24,4,0.1,rseto_ipa_lambda0.1,273.2720642089844,190.77377319335935,16.0,128.0,137.0,0.1,0.05,50,50,64,9050,projected_sgd,24f8fdf6639f15d45bc8b33c914ce3cae4852577ec012af04d0679354cfd478e,0.0048495857045054,1.375378815282602e-07,0.069638967514038,0.5359102487564087,0.0168857555836439,3.7889289259910583,5.522701367713775e-06,8.0,16.0,16.0,137.0,30004.0,35260.0,0.0039281644206494,0.9
van_havre,24,4,0.3,rseto_ipa_lambda0.3,273.5869140625,163.62088012695312,16.0,128.0,137.0,0.3,0.05,50,50,64,9050,projected_sgd,24f8fdf6639f15d45bc8b33c914ce3cae4852577ec012af04d0679354cfd478e,0.0113561982288956,3.220702922135388e-07,0.1065654680132865,0.9309923648834229,0.0131020946428179,3.7755225002765656,1.0803900253668936e-05,8.0,16.0,16.0,137.0,30004.0,35260.0,0.0055645371321588,0.7
van_havre,24,4,0.5,rseto_ipa_lambda0.5,273.95526123046875,157.57833862304688,16.0,128.0,137.0,0.5,0.05,50,50,64,9050,projected_sgd,24f8fdf6639f15d45bc8b33c914ce3cae4852577ec012af04d0679354cfd478e,0.040240965783596,1.1412639651098289e-06,0.2006015032529831,1.360201120376587,0.0217501427978277,3.756220579147339,1.5507840868979527e-05,8.0,16.0,16.0,137.0,30004.0,35260.0,0.010060241445899,0.5
van_havre,24,4,0.7,rseto_ipa_lambda0.7,274.6515808105469,154.7968292236328,16.0,128.0,137.0,0.7,0.05,50,50,64,9050,projected_sgd,24f8fdf6639f15d45bc8b33c914ce3cae4852577ec012af04d0679354cfd478e,0.0482258945703506,1.367722461509402e-06,0.219603955745697,2.251232147216797,0.0095156775787472,3.716468244791031,4.282259294439784e-05,8.0,16.0,16.0,137.0,30004.0,35260.0,0.0043403305113315,0.3
van_havre,24,4,0.9,rseto_ipa_lambda0.9,284.542724609375,153.23516845703125,16.0,128.0,137.0,0.9,0.05,50,50,64,9050,projected_sgd,24f8fdf6639f15d45bc8b33c914ce3cae4852577ec012af04d0679354cfd478e,0.2401412725448608,6.810586455685552e-06,0.490042120218277,4.079230785369873,0.0144314598292112,3.557220578193665,9.498731711638746e-05,8.0,16.0,16.0,137.0,30004.0,35260.0,0.0024014127254486,0.0999999999999999
