dataset,dim,random_state,m,method,metric1,metric2,replications,samples_per_replication,final_samples_per_replication,fidelity_weight,smoothing_mu,configured_epochs,epochs_ran,batch_size,steps_ran,optimizer,initial_checkpoint_sha256,ipa_gradient_variance_trace,ipa_gradient_variance_mean_per_parameter,ipa_gradient_std_norm,ipa_gradient_mean_norm,ipa_gradient_relative_variance,ipa_gradient_loss_mean,ipa_gradient_loss_variance,gradient_variance_repeats,gradient_variance_batch_size,gradient_variance_replications,gradient_variance_samples_per_replication,gradient_variance_seed,gradient_parameter_count,weighted_ipa_gradient_variance_trace,ipa_gradient_weight
van_havre,24,95,2048,rseto_ipa_m2048,301.5513000488281,190.75001525878903,16.0,2048.0,2057.0,0.5,0.05,50,50,64,9050,projected_sgd,034a99a1b5b26fc7df9732d0902f029688a018e153bc371c25ec215c4322a6d6,0.0964577347040176,2.7356136342859827e-06,0.310576468706131,2.909454107284546,0.0113949915394186,3.714704692363739,8.290445419691292e-06,8.0,16.0,16.0,2057.0,30095.0,35260.0,0.0241144336760044,0.5
van_havre,24,36,8,rseto_ipa_m8,285.7837219238281,241.5379943847656,16.0,8.0,17.0,0.5,0.05,50,50,64,9050,projected_sgd,38edd7c92e557218e0e5da00079ebae40f281643899ce6f87ea9cc759703b5d7,19.666669845581055,0.0005577614647336,4.434711933135986,24.590839385986328,0.032522514462471,19.71198272705078,0.0245726152508203,8.0,16.0,16.0,17.0,30036.0,35260.0,4.916667461395264,0.5
van_havre,24,36,32,rseto_ipa_m32,291.4179382324219,187.582275390625,16.0,32.0,41.0,0.5,0.05,50,50,64,9050,projected_sgd,38edd7c92e557218e0e5da00079ebae40f281643899ce6f87ea9cc759703b5d7,6.305770397186279,0.0001788363733794,2.511129379272461,26.106346130371097,0.0092522213235497,20.760723114013672,0.0045551320799859,8.0,16.0,16.0,41.0,30036.0,35260.0,1.5764425992965698,0.5
van_havre,24,36,128,rseto_ipa_m128,295.3609619140625,156.33396911621094,16.0,128.0,137.0,0.5,0.05,50,50,64,9050,projected_sgd,38edd7c92e557218e0e5da00079ebae40f281643899ce6f87ea9cc759703b5d7,9.542052268981934,0.0002706197556108,3.0890212059020996,28.19634056091309,0.0120020741596817,21.325639009475708,0.0036547840748945,8.0,16.0,16.0,137.0,30036.0,35260.0,2.3855130672454834,0.5
van_havre,24,36,512,rseto_ipa_m512,294.5596618652344,156.1031036376953,16.0,512.0,521.0,0.5,0.05,50,50,64,9050,projected_sgd,38edd7c92e557218e0e5da00079ebae40f281643899ce6f87ea9cc759703b5d7,0.9351550340652466,2.6521696781856008e-05,0.9670341610908508,26.39344596862793,0.001342429430224,21.122423887252808,0.0001536945824227,8.0,16.0,16.0,521.0,30036.0,35260.0,0.2337887585163116,0.5
van_havre,24,36,2048,rseto_ipa_m2048,294.6599426269531,155.70762634277344,16.0,2048.0,2057.0,0.5,0.05,50,50,64,9050,projected_sgd,38edd7c92e557218e0e5da00079ebae40f281643899ce6f87ea9cc759703b5d7,0.113852858543396,3.228952209610725e-06,0.3374208807945251,26.141857147216797,0.0001665984891587,21.124503135681152,5.840411384789539e-05,8.0,16.0,16.0,2057.0,30036.0,35260.0,0.028463214635849,0.5
van_havre,24,32,8,rseto_ipa_m8,280.654296875,320.802001953125,16.0,8.0,17.0,0.5,0.05,50,50,64,9050,projected_sgd,7ddc4c2625d48f6738f51037be51831c37c04e58a0aa4965b9790c3ecd0145bb,0.0001332912070211,3.780238344575082e-09,0.011545181274414,0.41808021068573,0.000762574491091,4.122933745384216,1.5464331681869228e-07,8.0,16.0,16.0,17.0,30032.0,35260.0,3.332280175527558e-05,0.5
van_havre,24,32,32,rseto_ipa_m32,281.6783447265625,346.02081298828125,16.0,32.0,41.0,0.5,0.05,50,50,64,9050,projected_sgd,7ddc4c2625d48f6738f51037be51831c37c04e58a0aa4965b9790c3ecd0145bb,0.0001535686315037,4.355321436833037e-09,0.0123922815546393,0.6758732795715332,0.0003361800336278,4.100360810756683,1.8552590371915097e-07,8.0,16.0,16.0,41.0,30032.0,35260.0,3.839215787593275e-05,0.5
van_havre,24,32,128,rseto_ipa_m128,293.9270935058594,166.75360107421875,16.0,128.0,137.0,0.5,0.05,50,50,64,9050,projected_sgd,7ddc4c2625d48f6738f51037be51831c37c04e58a0aa4965b9790c3ecd0145bb,0.0606872104108333,1.7211347085321904e-06,0.2463477402925491,2.6550838947296143,0.0086087612435221,3.8144030272960663,2.2408536055300893e-05,8.0,16.0,16.0,137.0,30032.0,35260.0,0.0151718026027083,0.5
van_havre,24,32,512,rseto_ipa_m512,294.0027160644531,167.8009490966797,16.0,512.0,521.0,0.5,0.05,50,50,64,9050,projected_sgd,7ddc4c2625d48f6738f51037be51831c37c04e58a0aa4965b9790c3ecd0145bb,0.0037348209880292,1.0592231802775133e-07,0.0611131824553012,2.4330127239227295,0.000630929833278,3.8087994754314423,1.2675946864858036e-06,8.0,16.0,16.0,521.0,30032.0,35260.0,0.0009337052470073,0.5
van_havre,24,32,2048,rseto_ipa_m2048,294.0740661621094,167.93576049804688,16.0,2048.0,2057.0,0.5,0.05,50,50,64,9050,projected_sgd,7ddc4c2625d48f6738f51037be51831c37c04e58a0aa4965b9790c3ecd0145bb,0.0003708964795805,1.0518902193723534e-08,0.0192586723715066,2.3842992782592773,6.524258787976578e-05,3.8068366050720215,3.770356248164067e-07,8.0,16.0,16.0,2057.0,30032.0,35260.0,9.272411989513785e-05,0.5
van_havre,24,29,8,rseto_ipa_m8,302.56072998046875,247.45477294921875,16.0,8.0,17.0,0.5,0.05,50,50,64,9050,projected_sgd,ebc5b3dcf6b371418d919278962342ffc5663f5fc9ed357ebc15e858e930a4bf,141.08157348632812,0.0040011792443692,11.87777614593506,3.4589879512786865,11.791584968566896,4.105147480964661,0.0022503196565172,8.0,16.0,16.0,17.0,30029.0,35260.0,35.27039337158203,0.5
van_havre,24,29,32,rseto_ipa_m32,303.9302062988281,175.06663513183594,16.0,32.0,41.0,0.5,0.05,50,50,64,9050,projected_sgd,ebc5b3dcf6b371418d919278962342ffc5663f5fc9ed357ebc15e858e930a4bf,0.24466173350811,6.938789738342166e-06,0.4946329295635223,2.0609703063964844,0.057600013911724,4.090047061443329,5.632152195289564e-05,8.0,16.0,16.0,41.0,30029.0,35260.0,0.0611654333770275,0.5
van_havre,24,29,128,rseto_ipa_m128,304.2437438964844,167.078125,16.0,128.0,137.0,0.5,0.05,50,50,64,9050,projected_sgd,ebc5b3dcf6b371418d919278962342ffc5663f5fc9ed357ebc15e858e930a4bf,0.0407873056828975,1.1567585715965834e-06,0.2019586712121963,1.5919489860534668,0.0160941015928983,4.109914422035217,9.514888574813083e-06,8.0,16.0,16.0,137.0,30029.0,35260.0,0.0101968264207243,0.5
van_havre,24,29,512,rseto_ipa_m512,304.34393310546875,165.9398651123047,16.0,512.0,521.0,0.5,0.05,50,50,64,9050,projected_sgd,ebc5b3dcf6b371418d919278962342ffc5663f5fc9ed357ebc15e858e930a4bf,0.00580734340474,1.647006087068803e-07,0.0762059241533279,1.5933451652526855,0.0022874823771417,4.106747210025787,1.1329675788017218e-07,8.0,16.0,16.0,521.0,30029.0,35260.0,0.001451835851185,0.5
van_havre,24,29,2048,rseto_ipa_m2048,304.2439880371094,165.88763427734375,16.0,2048.0,2057.0,0.5,0.05,50,50,64,9050,projected_sgd,ebc5b3dcf6b371418d919278962342ffc5663f5fc9ed357ebc15e858e930a4bf,3.9614362322026864e-05,1.1234929653269887e-09,0.0062939939089119,1.5267714262008667,1.6994354155031033e-05,4.109184563159943,1.0183348259878194e-08,8.0,16.0,16.0,2057.0,30029.0,35260.0,9.903590580506716e-06,0.5
van_havre,24,18,8,rseto_ipa_m8,291.5296630859375,222.6466064453125,16.0,8.0,17.0,0.5,0.05,50,50,64,9050,projected_sgd,0e2f7db9d430b70dafb98508e2df300aff9a26a16a7056561d22b8ab74998288,46.989261627197266,0.0013326506596058,6.8548712730407715,2.503509759902954,7.497215747833252,3.8491324186325073,0.012305317675506,8.0,16.0,16.0,17.0,30018.0,35260.0,11.747315406799316,0.5
van_havre,24,18,32,rseto_ipa_m32,291.7290344238281,163.0998992919922,16.0,32.0,41.0,0.5,0.05,50,50,64,9050,projected_sgd,0e2f7db9d430b70dafb98508e2df300aff9a26a16a7056561d22b8ab74998288,119.16831970214844,0.0033797028008848,10.916424751281738,3.2181382179260254,11.506717681884766,3.851791113615036,0.0071148377497729,8.0,16.0,16.0,41.0,30018.0,35260.0,29.79207992553711,0.5
van_havre,24,18,128,rseto_ipa_m128,292.1644287109375,155.74758911132812,16.0,128.0,137.0,0.5,0.05,50,50,64,9050,projected_sgd,0e2f7db9d430b70dafb98508e2df300aff9a26a16a7056561d22b8ab74998288,0.0143743939697742,4.07668579782694e-07,0.1198932603001594,1.0102169513702393,0.0140851093456149,3.835370659828186,3.3623427303349932e-06,8.0,16.0,16.0,137.0,30018.0,35260.0,0.0035935984924435,0.5
van_havre,24,18,512,rseto_ipa_m512,292.15093994140625,155.4720458984375,16.0,512.0,521.0,0.5,0.05,50,50,64,9050,projected_sgd,0e2f7db9d430b70dafb98508e2df300aff9a26a16a7056561d22b8ab74998288,0.0008798417984507,2.4952973021186153e-08,0.0296621266752481,0.964646339416504,0.000945514824707,3.832675039768219,9.426882944093709e-08,8.0,16.0,16.0,521.0,30018.0,35260.0,0.0002199604496126,0.5
van_havre,24,18,2048,rseto_ipa_m2048,292.1282958984375,155.44619750976562,16.0,2048.0,2057.0,0.5,0.05,50,50,64,9050,projected_sgd,0e2f7db9d430b70dafb98508e2df300aff9a26a16a7056561d22b8ab74998288,1.1522388376761228e-05,3.2678357242410527e-10,0.0033944642636924,0.9644756317138672,1.238682398252422e-05,3.8323101699352264,1.2310537605182098e-08,8.0,16.0,16.0,2057.0,30018.0,35260.0,2.880597094190307e-06,0.5
van_havre,24,14,8,rseto_ipa_m8,325.3687744140625,228.72071838378903,16.0,8.0,17.0,0.5,0.05,50,50,64,9050,projected_sgd,2c92acfd77cf80bff02e46f06aa0e2ca1ff366c0ffab8f9b69d5edf783a95097,0.2693738341331482,7.639643627044279e-06,0.5190123915672302,4.958765983581543,0.0109548941254615,3.369969427585602,0.0001539114525996,8.0,16.0,16.0,17.0,30014.0,35260.0,0.067343458533287,0.5
van_havre,24,14,32,rseto_ipa_m32,325.75164794921875,187.41165161132812,16.0,32.0,41.0,0.5,0.05,50,50,64,9050,projected_sgd,2c92acfd77cf80bff02e46f06aa0e2ca1ff366c0ffab8f9b69d5edf783a95097,0.1688266694545745,4.788050773640862e-06,0.410885214805603,5.154933452606201,0.0063532348722219,3.6243428885936737,0.000180019840748,8.0,16.0,16.0,41.0,30014.0,35260.0,0.0422066673636436,0.5
van_havre,24,14,128,rseto_ipa_m128,325.15704345703125,171.64183044433594,16.0,128.0,137.0,0.5,0.05,50,50,64,9050,projected_sgd,2c92acfd77cf80bff02e46f06aa0e2ca1ff366c0ffab8f9b69d5edf783a95097,0.0350101068615913,9.929128736985149e-07,0.1871098726987838,3.51009202003479,0.0028415576089173,3.734722137451172,6.515480973640868e-05,8.0,16.0,16.0,137.0,30014.0,35260.0,0.0087525267153978,0.5
van_havre,24,14,512,rseto_ipa_m512,325.5093994140625,170.47657775878906,16.0,512.0,521.0,0.5,0.05,50,50,64,9050,projected_sgd,2c92acfd77cf80bff02e46f06aa0e2ca1ff366c0ffab8f9b69d5edf783a95097,0.13727867603302,3.893325811077375e-06,0.370511382818222,3.0233511924743652,0.0150184761732816,3.730242818593979,1.167247556261535e-05,8.0,16.0,16.0,521.0,30014.0,35260.0,0.034319669008255,0.5
van_havre,24,14,2048,rseto_ipa_m2048,325.7400207519531,169.88233947753906,16.0,2048.0,2057.0,0.5,0.05,50,50,64,9050,projected_sgd,2c92acfd77cf80bff02e46f06aa0e2ca1ff366c0ffab8f9b69d5edf783a95097,0.0023874153848737,6.770888916207697e-08,0.0488611832261085,2.8121891021728516,0.0003018832067027,3.731896251440048,4.5118731861748536e-08,8.0,16.0,16.0,2057.0,30014.0,35260.0,0.0005968538462184,0.5
van_havre,24,87,8,rseto_ipa_m8,306.818603515625,232.9678955078125,16.0,8.0,17.0,0.5,0.05,50,50,64,9050,projected_sgd,e4453e527e95ae1c147f9b7a80fde3dc501e467112c48e3eac40895c6108e4ee,9.296422958374023,0.0002636535209603,3.0490036010742188,4.226217746734619,0.5204896926879883,3.255587875843048,0.0006516298822256,8.0,16.0,16.0,17.0,30087.0,35260.0,2.324105739593506,0.5
van_havre,24,87,32,rseto_ipa_m32,304.446044921875,186.47802734375,16.0,32.0,41.0,0.5,0.05,50,50,64,9050,projected_sgd,e4453e527e95ae1c147f9b7a80fde3dc501e467112c48e3eac40895c6108e4ee,22.71943473815918,0.0006443401798605,4.766490936279297,3.814103126525879,1.5617539882659912,3.3899785578250885,0.0017227773341791,8.0,16.0,16.0,41.0,30087.0,35260.0,5.679858684539795,0.5
van_havre,24,87,128,rseto_ipa_m128,304.3518371582031,176.25794982910156,16.0,128.0,137.0,0.5,0.05,50,50,64,9050,projected_sgd,e4453e527e95ae1c147f9b7a80fde3dc501e467112c48e3eac40895c6108e4ee,0.358508437871933,1.01675677797175e-05,0.5987557172775269,3.576092481613159,0.0280337948352098,3.4235052168369293,8.080123110789015e-05,8.0,16.0,16.0,137.0,30087.0,35260.0,0.0896271094679832,0.5
van_havre,24,87,512,rseto_ipa_m512,304.2395935058594,175.6274871826172,16.0,512.0,521.0,0.5,0.05,50,50,64,9050,projected_sgd,e4453e527e95ae1c147f9b7a80fde3dc501e467112c48e3eac40895c6108e4ee,0.0032322229817509,9.16682623142151e-08,0.0568526424467563,3.4181196689605713,0.0002766475372482,3.425014078617096,4.449017292732346e-06,8.0,16.0,16.0,521.0,30087.0,35260.0,0.0008080557454377,0.5
van_havre,24,87,2048,rseto_ipa_m2048,304.19171142578125,176.7873077392578,16.0,2048.0,2057.0,0.5,0.05,50,50,64,9050,projected_sgd,e4453e527e95ae1c147f9b7a80fde3dc501e467112c48e3eac40895c6108e4ee,0.0014870114391669,4.2172757730440935e-08,0.038561787456274,3.437419176101685,0.0001258488628081,3.4302709698677063,4.70061110036113e-07,8.0,16.0,16.0,2057.0,30087.0,35260.0,0.0003717528597917,0.5
